
capacity	voltage
2777.5028	3.7475
2779.6150	3.7473
2781.8406	3.7469
2783.8393	3.7467
2786.0651	3.7465
2788.0637	3.7462
2790.2896	3.7461
2792.4018	3.7459
2794.4002	3.7458
2796.6264	3.7455
2798.6245	3.7453
2800.7367	3.7450
2802.8489	3.7449
2804.9610	3.7447
2807.1876	3.7444
2809.1854	3.7443
2811.4121	3.7441
2813.4097	3.7440
2815.5219	3.7438
2817.6340	3.7435
2819.8612	3.7433
2821.9734	3.7432
2824.0857	3.7429
2826.0827	3.7427
2828.1949	3.7426
2830.3071	3.7424
2832.4192	3.7421
2834.6470	3.7420
2836.6436	3.7418
2838.8715	3.7415
2840.9837	3.7414
2842.9801	3.7411
2845.0922	3.7407
2847.2044	3.7406
2849.3166	3.7404
2851.4288	3.7403
2853.6573	3.7401
2855.7695	3.7398
2857.7653	3.7397
2859.8774	3.7395
2861.9896	3.7392
2864.1018	3.7391
2866.2139	3.7389
2868.3261	3.7386
2870.5553	3.7385
2872.5504	3.7383
2874.6626	3.7382
2876.7748	3.7380
2878.8870	3.7377
2880.9991	3.7375
2883.1113	3.7374
2885.3411	3.7371
2887.3356	3.7371
2889.4478	3.7368
2891.5600	3.7366
2893.6721	3.7365
2895.7843	3.7362
2898.0146	3.7360
2900.0086	3.7359
2902.1208	3.7357
2904.2330	3.7353
2906.4636	3.7351
2908.4573	3.7350
2910.5695	3.7346
2912.6817	3.7345
2914.7938	3.7343
2916.9060	3.7342
2919.0182	3.7339
2921.1303	3.7339
2923.3617	3.7336
2925.3547	3.7334
2927.4669	3.7331
2929.5790	3.7330
2931.6912	3.7328
2933.9230	3.7325
2935.9155	3.7324
2938.1475	3.7322
2940.2597	3.7321
2942.3720	3.7319
2944.3642	3.7317
2946.5965	3.7316
2948.5885	3.7313
2950.8210	3.7311
2952.9333	3.7310
2955.0455	3.7308
2957.1578	3.7307
2959.2700	3.7305
2961.3823	3.7302
2963.4945	3.7301
2965.4859	3.7299
2967.7191	3.7295
2969.8313	3.7293
2971.9436	3.7292
2974.0558	3.7288
2976.1681	3.7287
2978.2803	3.7285
2980.3926	3.7282
2982.5048	3.7281
2984.6171	3.7279
2986.7294	3.7278
2988.8416	3.7275
2990.9539	3.7273
2993.0661	3.7272
2995.1784	3.7269
2997.2906	3.7267
2999.4029	3.7266
3001.5151	3.7263
3003.6274	3.7261
3005.7397	3.7259
3007.8519	3.7258
3009.9642	3.7255
3012.0764	3.7253
3014.3076	3.7250
3016.3009	3.7249
3018.4132	3.7247
3020.5254	3.7246
3022.6377	3.7244
3024.7500	3.7241
3026.8622	3.7237
3028.9745	3.7235
3031.0867	3.7234
3033.1990	3.7230
3035.3112	3.7229
3037.4235	3.7226
3039.5357	3.7224
3041.6480	3.7223
3043.7603	3.7220
3045.8725	3.7218
3047.9848	3.7217
3050.0970	3.7214
3052.2093	3.7212
3054.3215	3.7211
3056.4338	3.7208
3058.4214	3.7206
3060.6583	3.7205
3062.7706	3.7201
3064.8828	3.7200
3066.9951	3.7197
3069.1073	3.7195
3071.0944	3.7194
3073.3318	3.7191
3075.4441	3.7189
3077.5563	3.7186
3079.6686	3.7185
3081.7809	3.7183
3083.8931	3.7180
3086.0054	3.7177
3088.1176	3.7176
3090.2299	3.7174
3092.3421	3.7171
3094.4544	3.7168
3096.4404	3.7166
3098.6789	3.7165
3100.7912	3.7163
3102.9034	3.7160
3105.0157	3.7159
3107.1279	3.7157
3109.2402	3.7154
3111.3524	3.7153
3113.4647	3.7150
3115.5769	3.7148
3117.6892	3.7147
3119.8015	3.7144
3121.9137	3.7142
3124.0260	3.7140
3126.1382	3.7137
3128.2505	3.7136
3130.3627	3.7133
3132.4750	3.7131
3134.5872	3.7130
3136.6995	3.7128
3138.8118	3.7124
3140.9240	3.7122
3143.0363	3.7119
3145.1485	3.7118
3147.2608	3.7115
3149.3730	3.7113
3151.4853	3.7110
3153.5975	3.7108
3155.7098	3.7105
3157.8221	3.7104
3159.9343	3.7102
3162.0466	3.7099
3164.1588	3.7098
3166.2711	3.7096
3168.3833	3.7093
3170.4956	3.7092
3172.6078	3.7089
3174.7201	3.7087
3176.8324	3.7084
3178.9446	3.7082
3181.0569	3.7081
3183.1691	3.7078
3185.2814	3.7076
3187.3936	3.7073
3189.5059	3.7070
3191.7441	3.7069
3193.7304	3.7066
3195.8427	3.7063
3197.9549	3.7060
3200.0672	3.7058
3202.3058	3.7055
3204.2917	3.7052
3206.4039	3.7050
3208.5162	3.7047
3210.6284	3.7044
3212.8675	3.7043
3214.8530	3.7040
3216.9652	3.7037
3219.2045	3.7034
3221.1897	3.7032
3223.4291	3.7029
3225.4142	3.7026
3227.5265	3.7023
3229.6387	3.7020
3231.7510	3.7017
3233.8633	3.7015
3235.9755	3.7009
3238.0878	3.7008
3240.2000	3.7005
3242.3123	3.7002
3244.4245	3.6999
3246.6649	3.6995
3248.6490	3.6992
3250.7613	3.6989
3252.8736	3.6986
3254.9858	3.6983
3257.0981	3.6980
3259.2103	3.6977
3261.3226	3.6973
3263.4348	3.6970
3265.5471	3.6967
3267.6593	3.6963
3269.7716	3.6960
3271.8839	3.6957
3273.9961	3.6954
3276.1084	3.6950
3278.2206	3.6945
3280.3329	3.6942
3282.4451	3.6939
3284.5574	3.6936
3286.6696	3.6933
3288.7819	3.6928
3290.8942	3.6925
3292.8722	3.6922
3295.1187	3.6918
3297.2309	3.6915
3299.3432	3.6912
3301.4554	3.6909
3303.5677	3.6904
3305.6799	3.6901
3307.7922	3.6898
3309.9045	3.6893
3312.0167	3.6889
3314.1290	3.6886
3316.2412	3.6883
3318.3535	3.6878
3320.4657	3.6875
3322.5780	3.6872
3324.6902	3.6869
3326.8025	3.6864
3328.9148	3.6861
3331.0270	3.6858
3333.1393	3.6855
3335.2515	3.6851
3337.3638	3.6847
3339.4760	3.6844
3341.5883	3.6840
3343.7005	3.6837
3345.8128	3.6832
3347.9251	3.6829
3350.0373	3.6825
3352.1496	3.6822
3354.2618	3.6818
3356.3741	3.6815
3358.4863	3.6811
3360.5986	3.6808
3362.7108	3.6805
3364.8231	3.6802
3367.0682	3.6797
3369.0476	3.6794
3371.1599	3.6791
3373.2721	3.6786
3375.3844	3.6783
3377.4966	3.6777
3379.6089	3.6774
3381.7211	3.6771
3383.8334	3.6767
3385.9457	3.6764
3388.0579	3.6759
3390.0320	3.6756
3392.2824	3.6751
3394.3947	3.6748
3396.5069	3.6744
3398.6192	3.6739
3400.7314	3.6736
3402.8437	3.6732
3404.9560	3.6728
3407.0682	3.6724
3409.1805	3.6718
3411.2927	3.6715
3413.4050	3.6710
3415.3780	3.6706
3417.6295	3.6703
3419.7417	3.6696
3421.8540	3.6692
3423.9663	3.6689
3426.0785	3.6684
3428.1908	3.6680
3430.3030	3.6675
3432.4153	3.6670
3434.5275	3.6664
3436.6398	3.6660
3438.7520	3.6655
3440.8643	3.6651
3442.9766	3.6646
3445.0888	3.6641
3447.2011	3.6637
3449.3133	3.6632
3451.4256	3.6628
3453.5378	3.6623
3455.6501	3.6619
3457.7623	3.6614
3459.8746	3.6609
3461.9869	3.6603
3464.0991	3.6599
3466.2114	3.6594
3468.3236	3.6590
3470.4359	3.6587
3472.5481	3.6582
3474.6604	3.6577
3476.7726	3.6574
3478.8849	3.6571
3480.9972	3.6568
3483.1094	3.6565
3485.2217	3.6561
3487.3339	3.6558
3489.4462	3.6555
3491.6962	3.6551
3493.6707	3.6548
3495.7829	3.6545
3497.8952	3.6544
3499.8648	3.6541
3502.1197	3.6538
3504.2320	3.6536
3506.3442	3.6533
3508.3134	3.6532
3510.5687	3.6530
3512.5378	3.6527
3514.6500	3.6526
3516.7621	3.6524
3519.0178	3.6521
3521.1300	3.6519
3523.2423	3.6518
3525.2108	3.6516
3527.4668	3.6515
3529.4351	3.6512
3531.6913	3.6510
3533.6595	3.6510
3535.9158	3.6507
3537.8838	3.6506
3540.1403	3.6504
3542.1082	3.6503
3544.2203	3.6501
3546.4771	3.6498
3548.5893	3.6497
3550.7016	3.6495
3552.6690	3.6492
3554.7812	3.6490
3556.8933	3.6489
3559.1506	3.6486
3561.1177	3.6484
3563.2299	3.6483
3565.3420	3.6481
3567.5996	3.6480
3569.5664	3.6477
3571.6785	3.6475
3573.7907	3.6474
3575.9029	3.6472
3578.1609	3.6469
3580.1272	3.6468
3582.2394	3.6466
3584.4977	3.6464
3586.4637	3.6461
3588.7222	3.6460
3590.6881	3.6458
3592.8002	3.6455
3595.0590	3.6454
3597.1712	3.6452
3599.1367	3.6451
3601.2489	3.6448
3603.3611	3.6445
3605.4732	3.6443
3607.7325	3.6442
3609.6976	3.6439
3611.8098	3.6437
3613.9219	3.6432
3616.0341	3.6431
3618.1463	3.6429
3620.2584	3.6425
3622.3706	3.6423
3624.4828	3.6422
3626.5949	3.6419
3628.8550	3.6416
3630.8193	3.6413
3633.0796	3.6411
3635.0436	3.6408
3637.1558	3.6405
3639.4163	3.6402
3641.5286	3.6399
3643.6408	3.6397
3645.7531	3.6394
3647.8653	3.6391
3649.8288	3.6388
3652.0899	3.6385
3654.2021	3.6381
3656.3144	3.6376
3658.4266	3.6373
3660.5389	3.6370
3662.6511	3.6367
3664.6140	3.6362
3666.8756	3.6359
3668.9879	3.6355
3671.1002	3.6352
3673.2124	3.6347
3675.3247	3.6344
3677.5820	3.6338
3679.5492	3.6335
3681.6614	3.6330
3683.7737	3.6326
3685.8859	3.6318
3687.9982	3.6313
3690.1105	3.6307
3692.2227	3.6303
3694.3350	3.6297
3696.4472	3.6291
3698.5595	3.6286
3700.6717	3.6278
3702.7840	3.6272
3704.8962	3.6266
3707.0085	3.6257
3709.1208	3.6249
3711.2330	3.6242
3713.3453	3.6234
3715.4575	3.6225
3717.5698	3.6217
3719.6820	3.6208
3721.7943	3.6197
3723.9065	3.6187
3726.0188	3.6176
3727.9791	3.6165
3730.0912	3.6155
3732.3556	3.6141
3734.3156	3.6129
3736.5801	3.6115
3738.6923	3.6103
3740.6521	3.6086
3742.7643	3.6071
3744.8764	3.6056
3747.1414	3.6039
3749.2536	3.6020
3751.3659	3.6002
3753.4781	3.5984
3755.5904	3.5964
3757.7026	3.5944
3759.8149	3.5923
3761.9271	3.5900
3764.0394	3.5877
3766.1517	3.5853
3768.2639	3.5830
3770.3762	3.5805
3772.4884	3.5779
3774.6007	3.5753
3776.7129	3.5726
3778.8252	3.5698
3780.9374	3.5671
3783.0497	3.5642
3785.1620	3.5613
3787.2742	3.5586
3789.3865	3.5555
3791.4987	3.5525
3793.6110	3.5492
3795.7232	3.5463
3797.8355	3.5431
3799.9477	3.5398
3802.0600	3.5364
3804.1723	3.5331
3806.2845	3.5299
3808.3968	3.5264
3810.5090	3.5227
3812.6213	3.5192
3814.7335	3.5155
3816.8458	3.5119
3818.9580	3.5080
3821.0703	3.5042
3823.1826	3.5004
3825.2948	3.4965
3827.4071	3.4923
3829.3632	3.4882
3831.6316	3.4842
3833.5875	3.4800
3835.8561	3.4757
3837.8119	3.4714
3840.0806	3.4668
3842.1929	3.4623
3844.3051	3.4575
3846.4174	3.4528
3848.5296	3.4479
3850.4849	3.4432
3852.7541	3.4382
3854.8664	3.4330
3856.9786	3.4276
3859.0909	3.4223
3861.2032	3.4168
3863.3154	3.4112
3865.4277	3.4054
3867.5399	3.3996
3869.6522	3.3935
3871.7644	3.3874
3873.7188	3.3811
3875.9889	3.3745
3878.1012	3.3677
3880.2135	3.3610
3882.3257	3.3538
3884.4380	3.3466
3886.5502	3.3390
3888.6625	3.3312
3890.7747	3.3234
3892.8870	3.3150
3894.9992	3.3065
3897.1115	3.2976
3899.2238	3.2885
3901.3360	3.2789
3903.4483	3.2688
3905.5605	3.2583
3907.6728	3.2476
3909.7850	3.2360
3911.8973	3.2239
3914.0095	3.2113
3916.1218	3.1978
3918.2341	3.1835
3920.3463	3.1682
3922.4586	3.1514
3924.5708	3.1330
3926.6831	3.1119
3928.6352	3.0875
3930.9076	3.0585
3933.0198	3.0237
3935.1321	2.9793
3937.0838	2.9209
3939.3566	2.8438
3941.2978	2.7500
