Capacity (mAh), Voltage (V)
0.781490222, 4.121626321
0.781886806, 4.121560525
0.782217361, 4.121505685
0.782614028, 4.121157267
0.783076806, 4.121080489
0.783539583, 4.120721103
0.78393625, 4.120593197
0.784266806, 4.120483515
0.784663472, 4.120069289
0.785060139, 4.119968835
0.785390694, 4.119631386
0.785787278, 4.119848199
0.786117764, 4.119510761
0.786514431, 4.119444952
0.786911097, 4.119379143
0.787307764, 4.119030725
0.787638319, 4.118975884
0.788034986, 4.118627466
0.788365542, 4.118572625
0.788762208, 4.118224207
0.789092764, 4.118169366
0.789489431, 4.118103557
0.789886097, 4.117755139
0.790216653, 4.117700298
0.790613319, 4.117634489
0.791009986, 4.117286071
0.791340542, 4.11723123
0.791737208, 4.117092664
0.792067764, 4.116961045
0.792464431, 4.116520495
0.792794986, 4.116453696
0.793191653, 4.116387882
0.793588319, 4.11603946
0.793984986, 4.115973647
0.794315542, 4.115918803
0.794579986, 4.115592318
0.794712208, 4.115570381
0.795108875, 4.115504567
0.795439431, 4.115449726
0.795769986, 4.115112276
0.796166653, 4.115046467
0.796497208, 4.114991626
0.796893875, 4.114643209
0.797290542, 4.114577399
0.797621097, 4.114522558
0.798017764, 4.114174141
0.798414431, 4.114108331
0.798744986, 4.114053491
0.799141653, 4.113692754
0.799604431, 4.1135392
0.799934986, 4.113146909
0.800265542, 4.113037227
0.800662208, 4.112952805
0.800992764, 4.112615355
0.801323319, 4.112560514
0.801719986, 4.112494705
0.802050542, 4.112439864
0.802447208, 4.112091446
0.802777764, 4.112036605
0.803174431, 4.111970796
0.803504986, 4.111633346
0.803901653, 4.111567537
0.804232208, 4.111512696
0.804628875, 4.111164279
0.804959431, 4.111109437
0.805356097, 4.111043628
0.805686653, 4.110706179
0.806083319, 4.11064037
0.806413875, 4.11030292
0.806810458, 4.110237125
0.807140944, 4.110182296
0.807537611, 4.110116486
0.807868167, 4.109779037
0.808264833, 4.109709064
0.8086615, 4.109577445
0.808992056, 4.109467763
0.809322611, 4.109075473
0.809719278, 4.108978946
0.810049833, 4.108655206
0.8104465, 4.108605849
0.810777056, 4.10828211
0.811173722, 4.108232753
0.811504278, 4.108183033
0.811900944, 4.107834615
0.812231431, 4.107779786
0.812628014, 4.10771399
0.812958569, 4.107376537
0.813355236, 4.107310724
0.813685792, 4.107255879
0.814082458, 4.107190066
0.814413014, 4.106852613
0.814809681, 4.106786799
0.815140236, 4.106449346
0.815536903, 4.10633229
0.815867458, 4.106222608
0.816264125, 4.10609099
0.816462458, 4.105742572
0.816594681, 4.105708045
0.816991347, 4.105642236
0.817321903, 4.105587395
0.817718569, 4.105238978
0.818049125, 4.105184137
0.818379681, 4.105129296
0.818776347, 4.104780878
0.819106903, 4.104726037
0.819569681, 4.104649259
0.819900236, 4.104594419
0.820296903, 4.104246001
0.820627458, 4.10419116
0.821024125, 4.103842742
0.821354681, 4.103787901
0.821817458, 4.103704856
0.822148014, 4.103312566
0.822478569, 4.103202884
0.822875236, 4.103071266
0.823271903, 4.102687213
0.823668569, 4.1026214
0.823999125, 4.102566555
0.824329611, 4.102229114
0.824726194, 4.102163314
0.82505675, 4.10210847
0.825387306, 4.102053625
0.825783972, 4.101705203
0.826180639, 4.10163939
0.826511194, 4.101301937
0.826907861, 4.101236124
0.827238417, 4.101181279
0.827635, 4.10111548
0.827965486, 4.100778038
0.828296042, 4.100723194
0.828692708, 4.100597377
0.829023264, 4.100205087
0.829419931, 4.100073468
0.829750486, 4.1
0.830147153, 4.099717391
0.830477708, 4.099717391
0.830874375, 4.099717391
0.831204931, 4.099633355
0.831535486, 4.099241058
0.831932153, 4.099109431
0.832262708, 4.098999871
0.832659375, 4.098651449
0.832989931, 4.098596605
0.833386597, 4.098530791
0.833717153, 4.098188529
0.834113819, 4.098109558
0.834444375, 4.098043749
0.834841042, 4.09768217
0.835171597, 4.09761636
0.835502153, 4.097550551
0.835898819, 4.097193708
0.836229375, 4.097138867
0.836626042, 4.097073058
0.836956597, 4.097018217
0.837353181, 4.096669813
0.837749764, 4.096604018
0.838080319, 4.096549177
0.838476986, 4.096200759
0.838807542, 4.096145918
0.839270319, 4.096069141
0.839468653, 4.095753628
0.839600875, 4.095731691
0.839931431, 4.09567685
0.840328097, 4.095611041
0.840658653, 4.095273592
0.841055319, 4.095207783
0.841451903, 4.095141987
0.841782389, 4.095087158
0.842311278, 4.094716804
0.842641833, 4.094661963
0.8430385, 4.094313545
0.843369056, 4.094258704
0.843765722, 4.094168398
0.844162389, 4.093754172
0.844492875, 4.093644513
0.844889458, 4.093512922
0.845286125, 4.093158043
0.845616681, 4.093103202
0.846013347, 4.092754785
0.846410014, 4.092688974
0.846740569, 4.092634129
0.847137236, 4.092568316
0.847533903, 4.092219894
0.847930486, 4.092154094
0.848260972, 4.092099262
0.848657639, 4.092033448
0.849054222, 4.091685042
0.849384708, 4.091630213
0.849781375, 4.091564403
0.850178042, 4.091216186
0.850508597, 4.09116918
0.850905264, 4.091112772
0.851301931, 4.090773756
0.851632486, 4.090726749
0.852029153, 4.0906625
0.852425819, 4.090314082
0.852756375, 4.090259241
0.853153042, 4.090193432
0.853549708, 4.089845014
0.853880264, 4.089790173
0.854276931, 4.089724364
0.854673597, 4.089375946
0.855004153, 4.089321105
0.855400819, 4.089255296
0.855797486, 4.089133678
0.856128042, 4.088701969
0.856524708, 4.088603255
0.856921375, 4.088504542
0.857318042, 4.088163579
0.857648597, 4.088116572
0.858045264, 4.088060164
0.858375819, 4.087730549
0.858772486, 4.087679548
0.859169153, 4.087630191
0.859565819, 4.087580834
0.859896375, 4.087257094
0.860293042, 4.08720452
0.860689708, 4.087138711
0.861020264, 4.086801261
0.861483042, 4.086724484
0.861813528, 4.086621917
0.862144014, 4.08622965
0.862540681, 4.086098032
0.862937347, 4.085983206
0.863267903, 4.085645752
0.863598458, 4.085590908
0.863929014, 4.085536064
0.864325681, 4.08547025
0.864656236, 4.085132797
0.864986792, 4.085077953
0.865383458, 4.08501214
0.865780125, 4.084946326
0.866110681, 4.084608873
0.866507347, 4.08454306
0.866837903, 4.084488215
0.867234569, 4.084139793
0.867631236, 4.08407398
0.867961792, 4.084019136
0.868358458, 4.083670717
0.868755125, 4.083604907
0.869085681, 4.083267458
0.869482347, 4.0831985
0.869879014, 4.083119529
0.870275681, 4.083040558
0.870606236, 4.082696349
0.870936792, 4.082641508
0.871333458, 4.082575699
0.871664014, 4.082520858
0.872192903, 4.082150504
0.872523458, 4.082095663
0.872920125, 4.082029854
0.873250681, 4.081692402
0.873647347, 4.081626589
0.874110125, 4.081267198
0.874506792, 4.081201385
0.874837347, 4.081146541
0.875234014, 4.081080727
0.875630681, 4.081014914
0.875961236, 4.08063753
0.876291792, 4.080527841
0.876688458, 4.080113606
0.877019014, 4.080003917
0.877415681, 4.079936145
0.877746236, 4.079598692
0.878076722, 4.079543859
0.878473306, 4.079481195
0.878803861, 4.079434189
0.879134417, 4.079387182
0.879464972, 4.079057567
0.879795528, 4.079010561
0.880192194, 4.079
0.88052275, 4.078717391
0.880919417, 4.078717391
0.881249972, 4.078411607
0.881580528, 4.078301925
0.881911083, 4.078192243
0.88230775, 4.077778016
0.882638306, 4.077692861
0.883034972, 4.077627048
0.883365528, 4.077572203
0.883762194, 4.07750639
0.88409275, 4.077168937
0.884489417, 4.077103124
0.884819972, 4.077048279
0.885216556, 4.076696368
0.885613139, 4.076617414
0.885943694, 4.076551605
0.886340361, 4.076194586
0.886670917, 4.076139745
0.887067583, 4.076073936
0.88746425, 4.075725518
0.887794806, 4.075670677
0.888191472, 4.075604868
0.888522028, 4.075550027
0.888918694, 4.075484218
0.88924925, 4.075146769
0.889645917, 4.075080959
0.8900425, 4.075015164
0.890372986, 4.074966001
0.890769653, 4.074626985
0.891100208, 4.074579978
0.891496875, 4.074240962
0.891827431, 4.074184581
0.892224097, 4.07410561
0.892620764, 4.07374403
0.892951319, 4.073652103
0.893347986, 4.073520477
0.893678542, 4.073128179
0.894075208, 4.073
0.894405764, 4.073
0.894802347, 4.072717391
0.895198931, 4.072717391
0.895529486, 4.072691773
0.895926153, 4.072625964
0.896256708, 4.072571123
0.896653375, 4.072222705
0.896983931, 4.072167864
0.897380597, 4.072102055
0.897777264, 4.072036246
0.898107819, 4.071701453
0.898504486, 4.071645045
0.898967264, 4.071579236
0.899363931, 4.071522828
0.899694486, 4.071189183
0.900091153, 4.071123374
0.900421708, 4.070785924
0.900818375, 4.070720115
0.901215042, 4.07059122
0.901545597, 4.07019893
0.901942264, 4.070067311
0.902272819, 4.069978815
0.902669403, 4.069913019
0.902999889, 4.069575581
0.903396556, 4.069509772
0.903727111, 4.069454928
0.904123778, 4.069389115
0.904454333, 4.069051662
0.904784889, 4.069
0.905115444, 4.068717391
0.905512111, 4.068717391
0.905842667, 4.068717391
0.906239333, 4.068590723
0.906569889, 4.068481041
0.906966556, 4.068066814
0.907363139, 4.068
0.907759722, 4.067717391
0.908090278, 4.067717391
0.908486944, 4.067679703
0.908883611, 4.067331281
0.909214167, 4.067276437
0.909610833, 4.067493232
0.9100075, 4.06714481
0.910338056, 4.067089966
0.910734722, 4.066741544
0.911131389, 4.066634069
0.911461944, 4.066524381
0.911924722, 4.066088208
0.912255278, 4.066
0.912651861, 4.066
0.913048444, 4.065717391
0.913379, 4.065717391
0.913841778, 4.065649522
0.914238444, 4.065570551
0.914635111, 4.065210375
0.914965667, 4.065155534
0.915362333, 4.065089725
0.915692889, 4.065034884
0.916089556, 4.064686466
0.916486222, 4.064620657
0.916816778, 4.064565816
0.917213444, 4.064500007
0.917544, 4.064151586
0.917874556, 4.064085773
0.918271222, 4.063724188
0.918734, 4.063646273
0.919064556, 4.063591429
0.919395111, 4.063536584
0.919791778, 4.063188164
0.920122333, 4.063133323
0.920452889, 4.062795874
0.920849556, 4.062730064
0.921180111, 4.062675224
0.921576778, 4.062609415
0.921973444, 4.062260997
0.922304, 4.062203909
0.922700667, 4.062124938
0.923097333, 4.062045967
0.923494, 4.061689888
0.923824556, 4.061635047
0.924221222, 4.061569238
0.924617889, 4.061503429
0.924948444, 4.061165979
0.925345111, 4.06110017
0.925675667, 4.061045329
0.926072333, 4.06097952
0.926469, 4.060631102
0.926799556, 4.060576261
0.927196222, 4.060510452
0.927592889, 4.060162034
0.927923444, 4.060107193
0.928320111, 4.060041384
0.928716778, 4.059975575
0.929047333, 4.059638126
0.929444, 4.059572316
0.929774556, 4.059517475
0.930171222, 4.059144891
0.930501778, 4.059062629
0.930898444, 4.059
0.931229, 4.058993561
0.931625667, 4.058645139
0.931956222, 4.058590295
0.932352889, 4.058524482
0.932749556, 4.058167797
0.933080111, 4.058101988
0.933476778, 4.058023017
0.933807264, 4.057681742
0.934203847, 4.057615947
0.934534403, 4.057561106
0.934931069, 4.057495297
0.935393847, 4.057135911
0.935724403, 4.05708107
0.936121069, 4.057015261
0.936517736, 4.056949452
0.936848292, 4.056612002
0.937244875, 4.056546207
0.937575361, 4.056491378
0.937972028, 4.05614296
0.938302583, 4.056088119
0.93869925, 4.05602231
0.939029806, 4.05568486
0.939426472, 4.055619051
0.939757028, 4.05556421
0.940153694, 4.055498401
0.94048425, 4.05544356
0.940947028, 4.055084174
0.941343694, 4.055018365
0.941740361, 4.054952556
0.942070917, 4.054897715
0.942467583, 4.054549297
0.942798139, 4.054494456
0.943194806, 4.054428647
0.943525361, 4.054373806
0.943922028, 4.054025388
0.944318694, 4.053959579
0.944781472, 4.053882802
0.945112028, 4.053827961
0.945442514, 4.053490523
0.945773, 4.053153085
0.946169667, 4.053087275
0.946566333, 4.053021466
0.946896889, 4.052684017
0.947293556, 4.052618207
0.947624111, 4.052563367
0.948020778, 4.052497558
0.948417444, 4.05214914
0.948748, 4.052094299
0.949144667, 4.05202849
0.949541333, 4.051962681
0.949871889, 4.051625231
0.950268556, 4.051559422
0.950599111, 4.051504581
0.950995778, 4.051377543
0.951326333, 4.051267862
0.951723, 4.050853635
0.952119667, 4.050782609
0.952450222, 4.050782609
0.952846889, 4.0505
0.953177444, 4.050481529
0.953574111, 4.050432172
0.953970778, 4.050382815
0.954367444, 4.05005085
0.954697931, 4.050009728
0.955094514, 4.049947175
0.955425, 4.049892346
0.955821583, 4.049543942
0.95621825, 4.049434398
0.956548806, 4.049282609
0.956945472, 4.049282609
0.957342139, 4.048972833
0.957672694, 4.048917992
0.958069361, 4.048852183
0.958466028, 4.048786374
0.958796583, 4.048448924
0.959127139, 4.048394083
0.959589917, 4.048317306
0.960052694, 4.04795792
0.96038325, 4.047903079
0.960779917, 4.04783727
0.961110472, 4.047782609
0.961507139, 4.0475
0.961903806, 4.0475
0.962300472, 4.0475
0.962697139, 4.047125341
0.963093806, 4.046993723
0.963424361, 4.046884042
0.963821028, 4.046769672
0.964151583, 4.046722666
0.96454825, 4.046383649
0.964944917, 4.046327241
0.965341583, 4.046268871
0.965672139, 4.045931421
0.966068806, 4.045865612
0.966465472, 4.045799803
0.966729917, 4.045473321
0.966862139, 4.045733994
0.967258806, 4.045385576
0.967589361, 4.045330735
0.967986028, 4.045264926
0.968382694, 4.044916508
0.968779361, 4.044850699
0.969109917, 4.044795858
0.9695065, 4.044730063
0.969903083, 4.044664268
0.970233639, 4.044326818
0.970630306, 4.044261009
0.971026972, 4.0441952
0.97148975, 4.043835814
0.971820306, 4.043782609
0.972150861, 4.043782609
0.972547528, 4.0435
0.972944194, 4.0435
0.97327475, 4.043474455
0.973671333, 4.04340866
0.974067917, 4.043060256
0.974464583, 4.04299048
0.974795139, 4.042896467
0.975191806, 4.042501043
0.975588472, 4.042388227
0.975919028, 4.042294214
0.976315694, 4.042223566
0.976712361, 4.041875144
0.977042917, 4.041820299
0.9774395, 4.041754498
0.977836083, 4.041688694
0.97823275, 4.041622877
0.978563306, 4.04128542
0.978959972, 4.041219607
0.979356639, 4.041153793
0.979687194, 4.041098949
0.980083861, 4.040750527
0.980480528, 4.040684714
0.980811083, 4.040347261
0.98120775, 4.040282609
0.981604333, 4.040282609
0.982000917, 4.040282609
0.9823975, 4.040282609
0.982727917, 4.039956815
0.9831245, 4.03987786
0.983521167, 4.039798889
0.983851722, 4.039658788
0.984248389, 4.039282609
0.984578944, 4.039282609
0.984975611, 4.039272267
0.985372278, 4.039206458
0.985768944, 4.03885804
0.986099431, 4.038803211
0.986496014, 4.038737416
0.986892681, 4.038388998
0.987289347, 4.038323189
0.987686014, 4.038257379
0.988016569, 4.03791993
0.988413236, 4.037854121
0.988809903, 4.037788312
0.989206569, 4.037439894
0.989537125, 4.037385053
0.989933792, 4.037319244
0.990330458, 4.037282609
0.990661014, 4.037282609
0.991057681, 4.037
0.991388236, 4.036952989
0.991784903, 4.036821371
0.992181569, 4.036689753
0.992578236, 4.036279067
0.992908792, 4.036224226
0.993305458, 4.036158417
0.993636014, 4.035820967
0.994032681, 4.035755156
0.994429347, 4.035689343
0.994826014, 4.03562353
0.995156569, 4.035568686
0.995288792, 4.035282609
0.995553236, 4.035282609
0.995949903, 4.035282609
0.996346569, 4.035282609
0.996677125, 4.034937154
0.997073792, 4.034805536
0.997470458, 4.034673918
0.997867125, 4.034565217
0.998263792, 4.034565217
0.998594347, 4.034282609
0.998991014, 4.034265836
0.999321569, 4.034210988
0.999784347, 4.034134201
1.000181014, 4.033785775
1.000577681, 4.033719958
1.000974347, 4.03365414
1.001304903, 4.033316684
1.001701569, 4.033250868
1.002098236, 4.033185055
1.002494903, 4.032836633
1.002825458, 4.032782609
1.003288236, 4.0325
1.003684903, 4.0325
1.004081569, 4.0325
1.004478236, 4.032442366
1.004808792, 4.032387525
1.005205458, 4.032321716
1.005602125, 4.031973299
1.005998792, 4.031907489
1.006395458, 4.03184168
1.006726014, 4.031786839
1.007122681, 4.031438421
1.007519347, 4.031372612
1.007849903, 4.031317771
1.008246569, 4.031245833
1.008643236, 4.030884253
1.009039903, 4.030805282
1.009436569, 4.030735694
1.009833236, 4.030387277
1.010163792, 4.030332436
1.010560458, 4.030266627
1.010957125, 4.030200817
1.011287681, 4.029863368
1.011618236, 4.029808527
1.012014903, 4.029722768
1.012411569, 4.029624048
1.012742125, 4.029282609
1.013138792, 4.029273636
1.013535458, 4.029207827
1.013932125, 4.029142018
1.014328792, 4.029076209
1.014659347, 4.028782609
1.015056014, 4.028782609
1.015452681, 4.028782609
1.015849264, 4.028476128
1.016245764, 4.028127738
1.01657625, 4.028072908
1.016972917, 4.028007099
1.017369583, 4.027929548
1.01776625, 4.027567969
1.018096806, 4.027502159
1.018493472, 4.027435991
1.018890139, 4.027087573
1.019286806, 4.027021763
1.019683472, 4.026955954
1.020080139, 4.026890145
1.020410694, 4.026835304
1.020807361, 4.026486886
1.021204028, 4.026421072
1.021600694, 4.026355259
1.021997361, 4.026289446
1.022394028, 4.025929228
1.022790694, 4.025850253
1.023187361, 4.025782609
1.023385694, 4.0255
1.023517917, 4.0255
1.023914583, 4.0255
1.02431125, 4.0255
1.024707917, 4.02545568
1.025104583, 4.025107262
1.02550125, 4.025041453
1.025897917, 4.024975644
1.026228472, 4.024920803
1.026559028, 4.024865962
1.026955694, 4.024800153
1.027352361, 4.024451735
1.027749028, 4.024385926
1.028079583, 4.024331085
1.02847625, 4.024265276
1.028872917, 4.023916858
1.029269583, 4.023851049
1.02966625, 4.02378524
1.030062833, 4.023436836
1.030393319, 4.023382007
1.030789903, 4.023316211
1.031186486, 4.023
1.031517042, 4.023
1.031913708, 4.023
1.032310375, 4.022714871
1.032773153, 4.022561316
1.033169819, 4.022429698
1.033566486, 4.022298079
1.033963069, 4.022
1.034359653, 4.022
1.034756319, 4.022
1.035152986, 4.021923836
1.035483542, 4.021814154
1.035880208, 4.021682536
1.036276875, 4.021275459
1.036673542, 4.021209649
1.037070208, 4.02114384
1.037466875, 4.020795423
1.037797431, 4.020782609
1.038194097, 4.020782609
1.038590764, 4.020782609
1.038987431, 4.020477935
1.039384097, 4.020412122
1.039780764, 4.020346309
1.040177431, 4.020280495
1.040507986, 4.019943039
1.040904653, 4.019877221
1.041301319, 4.019811404
1.041631875, 4.019756556
1.042028542, 4.019690738
1.042425208, 4.019342312
1.042887986, 4.01926211
1.043284653, 4.019183134
1.043615208, 4.019117321
1.044011875, 4.018782609
1.044408542, 4.018782609
1.044739097, 4.018782609
1.045135764, 4.018782609
1.045532431, 4.018442713
1.045929097, 4.0183769
1.046325764, 4.018028478
1.046722431, 4.017962667
1.047052986, 4.017907826
1.047449653, 4.017842017
1.047846319, 4.017492319
1.048242986, 4.017413348
1.048639653, 4.017334377
1.048970208, 4.016988299
1.049366875, 4.017205099
1.049763542, 4.016856681
1.050094028, 4.016801851
1.050490611, 4.016736056
1.050887278, 4.016670247
1.051283944, 4.016604438
1.0516145, 4.016270893
1.051945056, 4.016229763
1.052341722, 4.016180406
1.052672278, 4.015856666
1.053068944, 4.01580731
1.053465611, 4.015743159
1.053862278, 4.015664188
1.054192833, 4.015598379
1.054457278, 4.015282609
1.0545895, 4.015282609
1.054986167, 4.015282609
1.055316722, 4.015
1.055713389, 4.015275366
1.056110056, 4.014926949
1.056440611, 4.014872108
1.056837278, 4.014806298
1.057233944, 4.014740489
1.0575645, 4.014685649
1.057961167, 4.014337231
1.058357833, 4.014271422
1.0587545, 4.014205613
1.059085056, 4.014150771
1.059481722, 4.013802354
1.059812278, 4.013782609
1.060208944, 4.013782609
1.060605611, 4.0135
1.061002278, 4.013484868
1.061332833, 4.013430027
1.061729417, 4.013364232
1.062059903, 4.013026794
1.062456569, 4.012960985
1.062853236, 4.012895176
1.063183792, 4.012557726
1.063580458, 4.0124903
1.063977042, 4.012411346
1.064307528, 4.01234555
1.064704194, 4.012282609
1.065100861, 4.012282609
1.065431347, 4.012
1.065827931, 4.012
1.066158486, 4.011962759
1.066489042, 4.011907918
1.066819528, 4.011853088
1.067216111, 4.011504685
1.067612778, 4.011438871
1.067943333, 4.011384027
1.06834, 4.011318214
1.068670556, 4.011263368
1.069001111, 4.010925912
1.069397778, 4.010860094
1.069728333, 4.010805246
1.070058889, 4.0105
1.070455556, 4.0105
1.070852222, 4.0105
1.071182778, 4.010496909
1.071579444, 4.010056358
1.071976111, 4.009898416
1.072306667, 4.009782609
1.07270325, 4.009782609
1.07309975, 4.0095
1.073430236, 4.009782609
1.073826903, 4.009437857
1.074223569, 4.009339138
1.074620153, 4.009282609
1.074950639, 4.009272131
1.075347306, 4.008923713
1.075743972, 4.008857904
1.076074458, 4.008803075
1.076404944, 4.008748246
1.076801611, 4.008682436
1.077264389, 4.00832305
1.077727167, 4.008282609
1.078123833, 4.008282609
1.078454389, 4.008
1.078851056, 4.007993516
1.079247722, 4.007914545
1.079578278, 4.007848736
1.079974944, 4.007489297
1.080437722, 4.00741252
1.080834389, 4.00734671
1.081297167, 4.007269933
1.081693833, 4.006921515
1.082024389, 4.006866674
1.082487167, 4.006789897
1.082883833, 4.006724088
1.0832805, 4.006658279
1.083677167, 4.006309861
1.084007722, 4.00625502
1.084404389, 4.006189211
1.084734944, 4.00613437
1.085131611, 4.005785952
1.085462167, 4.005782609
1.085858833, 4.005782609
1.0862555, 4.005782609
1.086652167, 4.00546216
1.086982722, 4.005396351
1.087379389, 4.00531738
1.087842167, 4.005282609
1.088238833, 4.005282609
1.0886355, 4.005
1.088966056, 4.004893797
1.089362722, 4.004762179
1.089759389, 4.004630561
1.090089944, 4.004282609
1.090486611, 4.004282609
1.090883278, 4.004282609
1.091213833, 4.004249646
1.091544389, 4.004183837
1.091874944, 4.003835419
1.092271611, 4.003760808
1.092668278, 4.003694999
1.093064944, 4.00362919
1.093461611, 4.003282609
1.093792167, 4.003282609
1.094188833, 4.003282609
1.0945855, 4.003282609
1.094982167, 4.002963286
1.095378833, 4.002897477
1.0957755, 4.002831668
1.096172167, 4.002765859
1.096502722, 4.00242841
1.096899389, 4.0023626
1.097296056, 4.002296791
1.097626611, 4.00224195
1.098023278, 4.002176141
1.098419861, 4.002110346
1.098750347, 4.001772908
1.099147014, 4.001707099
1.099477569, 4.001652258
1.099874236, 4.001586449
1.100270903, 4.001282609
1.100667569, 4.001282609
1.101064236, 4.001282609
1.101394722, 4.001232728
1.101791306, 4.00088432
1.102187972, 4.000818506
1.102584639, 4.000752695
1.102915194, 4.000697854
1.103311861, 4.000632045
1.103708528, 4.000283627
1.104105194, 4.000217818
1.104501861, 4.000152009
1.104832417, 4.000097168
1.105229083, 3.999782609
1.105559639, 3.999782609
1.105956306, 3.999782609
1.106286861, 3.999782609
1.106617417, 3.999406368
1.107014083, 3.999565217
1.10741075, 3.999282609
1.107807417, 3.999219512
1.108204083, 3.999153699
1.108534639, 3.998816246
1.108931306, 3.998750434
1.109327972, 3.998684625
1.109724639, 3.998618816
1.110055194, 3.998565217
1.110451861, 3.998282609
1.110848528, 3.998282609
1.111179083, 3.998282609
1.11157575, 3.998239266
1.111972417, 3.997877686
1.112369083, 3.997798715
1.11276575, 3.997730222
1.113096306, 3.997392772
1.113492972, 3.997326963
1.113889639, 3.997282609
1.114220194, 3.997282609
1.114616861, 3.997282609
1.115013528, 3.997
1.115344083, 3.996909273
1.11574075, 3.996777655
1.116071306, 3.996667973
1.116467972, 3.996565217
1.11693075, 3.996565217
1.117261306, 3.996282609
1.117657972, 3.996282609
1.118054639, 3.996222332
1.118385194, 3.995884882
1.118781861, 3.996101682
1.119178528, 3.995747393
1.119509083, 3.99568158
1.11990575, 3.995602604
1.120170194, 3.995269889
1.120302417, 3.995247951
1.120632972, 3.995193106
1.121029639, 3.995127293
1.121426306, 3.994782609
1.121756861, 3.995065217
1.122153444, 3.994782609
1.122550028, 3.994782609
1.122946694, 3.994744022
1.12327725, 3.994689181
1.123673917, 3.994623372
1.124070583, 3.994274954
1.12446725, 3.994209145
1.124797806, 3.994154304
1.125194472, 3.994088495
1.125591139, 3.994022686
1.125921694, 3.993685236
1.126318361, 3.993619427
1.126715028, 3.993553617
1.127045583, 3.993216164
1.12744225, 3.993150351
1.127838917, 3.993084537
1.128235583, 3.993065217
1.128566139, 3.992782609
1.128962806, 3.992782609
1.129359472, 3.992763922
1.129690028, 3.992698113
1.130218917, 3.992592819
1.130549472, 3.992282609
1.130946139, 3.992282609
1.131342806, 3.992282609
1.131673292, 3.991999104
1.132069875, 3.992215917
1.132466542, 3.991867499
1.132797097, 3.992095267
1.133127653, 3.991757817
1.133524319, 3.991692008
1.133920986, 3.991626199
1.134383764, 3.991266813
1.134714319, 3.991211972
1.135044875, 3.991157131
1.135441542, 3.991091322
1.135772097, 3.991065217
1.136234875, 3.990782609
1.136565431, 3.990782609
1.137028208, 3.990762868
1.137358764, 3.990708027
1.137689319, 3.990653186
1.138085986, 3.990304769
1.138416542, 3.990249928
1.138813208, 3.990184119
1.139143764, 3.990129278
1.139540431, 3.990063468
1.139937097, 3.989715051
1.140333764, 3.989649242
1.140664319, 3.989594401
1.141060986, 3.989245983
1.141457653, 3.989462782
1.141788208, 3.989125333
1.142184875, 3.989065217
1.142581542, 3.989065217
1.142912028, 3.989065217
1.143308611, 3.989065217
1.143705278, 3.988782609
1.144035833, 3.988782609
1.1444325, 3.988782609
1.144829167, 3.988736738
1.145159722, 3.988399289
1.145556389, 3.988333479
1.145953056, 3.98826767
1.146283611, 3.988212829
1.146680278, 3.98814702
1.147076944, 3.987798602
1.1474075, 3.987743761
1.147804167, 3.987677952
1.148134722, 3.987623112
1.148531389, 3.987557302
1.148927972, 3.987208898
1.149258458, 3.987154069
1.149655125, 3.98708826
1.150051792, 3.987022451
1.150448458, 3.986956642
1.150779014, 3.986619192
1.151175681, 3.986565217
1.151572347, 3.986565217
1.151902903, 3.986565217
1.152299569, 3.986565217
1.152696236, 3.986525179
1.153026792, 3.986195564
1.153423458, 3.986139156
1.153820125, 3.986082748
1.154216792, 3.985737252
1.154547347, 3.985682411
1.154944014, 3.985616602
1.155340681, 3.985565217
1.155671236, 3.985565217
1.156067903, 3.985282609
1.156464569, 3.985262885
1.156795125, 3.985208044
1.157191792, 3.985142234
1.157588458, 3.985076425
1.157985125, 3.985010616
1.158315681, 3.984673166
1.158712347, 3.984607357
1.159109014, 3.984541548
1.1594395, 3.984486719
1.159836083, 3.984420924
1.16023275, 3.984355114
1.160563306, 3.984065217
1.160959972, 3.984065217
1.161356556, 3.984065217
1.161687042, 3.984048622
1.162083708, 3.983700204
1.162414264, 3.983645363
1.162810931, 3.983579554
1.163207597, 3.983513745
1.163538153, 3.983458904
1.163934819, 3.983393095
1.164331486, 3.983065217
1.164662042, 3.983065217
1.165058708, 3.982782609
1.165455375, 3.982782609
1.165785931, 3.98273816
1.166182597, 3.982672351
1.166579264, 3.982606542
1.166909819, 3.982269092
1.167306486, 3.982203283
1.167703153, 3.982137474
1.168033708, 3.982082633
1.168430375, 3.982016824
1.168827042, 3.981951015
1.169157597, 3.981613565
1.169554264, 3.981547756
1.169884819, 3.981492915
1.170215375, 3.981438074
1.170612042, 3.981372265
1.170942597, 3.981347826
1.171339264, 3.981065217
1.171669819, 3.981065217
1.172066486, 3.981065217
1.172397042, 3.981010906
1.172793708, 3.980945097
1.173124264, 3.980607648
1.173520931, 3.980541839
1.173917597, 3.980476029
1.174248153, 3.980421188
1.174644819, 3.980072771
1.175041486, 3.980021526
1.175372042, 3.979980395
1.175768708, 3.979931038
1.176165375, 3.979881681
1.176495931, 3.979565217
1.176826486, 3.979847826
1.177157042, 3.979565217
1.177553708, 3.979561185
1.177950375, 3.979495376
1.178280931, 3.979440535
1.178677597, 3.979374726
1.179008153, 3.979037276
1.179338708, 3.978982435
1.179669264, 3.978927594
1.179999819, 3.978872753
1.180396486, 3.978847826
1.180727042, 3.978565217
1.181123708, 3.978565217
1.181520375, 3.978555268
1.181850931, 3.978500427
1.182247597, 3.978434618
1.182644264, 3.9780862
1.182974819, 3.978039824
