Capacity (mAh), Voltage (V)
1.442495186, 0.155625543
1.442546748, 0.155636925
1.442598311, 0.155648307
1.442649874, 0.155659689
1.442701437, 0.155671072
1.442753, 0.155682454
1.442804563, 0.155693836
1.442856126, 0.155705218
1.442907688, 0.1557166
1.442959251, 0.155727982
1.443010814, 0.155739364
1.443062377, 0.155750746
1.44311394, 0.155762128
1.443165503, 0.15577351
1.443217065, 0.155784892
1.443268628, 0.155796274
1.443320191, 0.155807656
1.443371754, 0.155819038
1.443423317, 0.15583042
1.44347488, 0.155839464
1.443526442, 0.155848348
1.443578005, 0.155857232
1.443629568, 0.155866117
1.443681131, 0.155875001
1.443732694, 0.155883885
1.443784257, 0.155892769
1.443835819, 0.155896827
1.443887382, 0.155900405
1.443938945, 0.155903982
1.443990508, 0.15590756
1.444042071, 0.155911137
1.444093634, 0.155914714
1.444145197, 0.155918292
1.444196759, 0.155921869
1.444248322, 0.155906249
1.444299885, 0.155869607
1.444351448, 0.155832965
1.444403011, 0.155796324
1.444454574, 0.155759682
1.444506136, 0.15572304
1.444557699, 0.155686399
1.444609262, 0.155667881
1.444660825, 0.155671458
1.444712388, 0.155675036
1.444763951, 0.155678613
1.444815513, 0.155682191
1.444867076, 0.155685768
1.444918639, 0.155689346
1.444970202, 0.155692923
1.445021765, 0.155695528
1.445073328, 0.155686049
1.44512489, 0.15567657
1.445176453, 0.155667091
1.445228016, 0.155657611
1.445279579, 0.155648132
1.445331142, 0.155638653
1.445382705, 0.155629174
1.445434267, 0.155636387
1.44548583, 0.155643739
1.445537393, 0.15565109
1.445588956, 0.155658441
1.445640519, 0.155665792
1.445692082, 0.155673144
1.445743645, 0.155680495
1.445795207, 0.155687846
1.44584677, 0.155705488
1.445898333, 0.155731223
1.445949896, 0.155756959
1.446001459, 0.155782694
1.446053022, 0.15580843
1.446104584, 0.155834165
1.446156147, 0.155859901
1.44620771, 0.155876769
1.446259273, 0.155885868
1.446310836, 0.155894967
1.446362399, 0.155904066
1.446413961, 0.155913165
1.446465524, 0.155922264
1.446517087, 0.155931363
1.44656865, 0.155940462
1.446620213, 0.155948876
1.446671776, 0.155951198
1.446723338, 0.15595352
1.446774901, 0.155955841
1.446826464, 0.155958163
1.446878027, 0.155960485
1.44692959, 0.155962806
1.446981153, 0.155962143
1.447032716, 0.155924245
1.447084278, 0.155886348
1.447135841, 0.15584845
1.447187404, 0.155810553
1.447238967, 0.155772655
1.44729053, 0.155734757
1.447342093, 0.15569877
1.447393655, 0.155701092
1.447445218, 0.155703413
1.447496781, 0.155705735
1.447548344, 0.155708057
1.447599907, 0.155710378
1.44765147, 0.1557127
1.447703032, 0.155715022
1.447754595, 0.155717343
1.447806158, 0.155719665
1.447857721, 0.155721987
1.447909284, 0.155724308
1.447960847, 0.15572663
1.448012409, 0.155728952
1.448063972, 0.155731273
1.448115535, 0.155733595
1.448167098, 0.155735916
1.448218661, 0.155738238
1.448270224, 0.15574056
1.448321787, 0.155742881
1.448373349, 0.155745203
1.448424912, 0.155747525
1.448476475, 0.155749846
1.448528038, 0.155752168
1.448579601, 0.155754489
1.448631164, 0.155756811
1.448682726, 0.155759133
1.448734289, 0.155761454
1.448785852, 0.155763776
1.448837415, 0.155766098
1.448888978, 0.155768419
1.448940541, 0.155770741
1.448992103, 0.155773063
1.449043666, 0.15577835
1.449095229, 0.155784766
1.449146792, 0.155791182
1.449198355, 0.155797598
1.449249918, 0.155804013
1.44930148, 0.155810429
1.449353043, 0.155816845
1.449404606, 0.15582585
1.449456169, 0.155835976
1.449507732, 0.155846102
1.449559295, 0.155856228
1.449610858, 0.155866355
1.44966242, 0.155876481
1.449713983, 0.155886607
1.449765546, 0.155896733
1.449817109, 0.155896172
1.449868672, 0.155866079
1.449920235, 0.155835986
1.449971797, 0.155805894
1.45002336, 0.155775801
1.450074923, 0.155745708
1.450126486, 0.155715616
1.450178049, 0.155695135
1.450229612, 0.155705262
1.450281174, 0.155715388
1.450332737, 0.155725514
1.4503843, 0.15573564
1.450435863, 0.155745767
1.450487426, 0.155755893
1.450538989, 0.155766019
1.450590551, 0.155776145
1.450642114, 0.155781051
1.450693677, 0.155784707
1.45074524, 0.155788364
1.450796803, 0.155792021
1.450848366, 0.155795677
1.450899928, 0.155799334
1.450951491, 0.15580299
1.451003054, 0.155806647
1.451054617, 0.155810221
1.45110618, 0.155813657
1.451157743, 0.155817094
1.451209306, 0.15582053
1.451260868, 0.155823967
1.451312431, 0.155827403
1.451363994, 0.15583084
1.451415557, 0.155834276
1.45146712, 0.155837713
1.451518683, 0.15584115
1.451570245, 0.155844586
1.451621808, 0.155848023
1.451673371, 0.155851459
1.451724934, 0.155854896
1.451776497, 0.155858332
1.45182806, 0.155861769
1.451879622, 0.155865206
1.451931185, 0.155869029
1.451982748, 0.155873223
1.452034311, 0.155877416
1.452085874, 0.15588161
1.452137437, 0.155885804
1.452188999, 0.155889998
1.452240562, 0.155894192
1.452292125, 0.155898385
1.452343688, 0.155899883
1.452395251, 0.15586979
1.452446814, 0.155839697
1.452498377, 0.155809605
1.452549939, 0.155779512
1.452601502, 0.155749419
1.452653065, 0.155719327
1.452704628, 0.155691321
1.452756191, 0.155701654
1.452807754, 0.15571384
1.452859316, 0.155726026
1.452910879, 0.155738212
1.452962442, 0.155750398
1.453014005, 0.155762584
1.453065568, 0.15577477
1.453117131, 0.155786956
1.453168693, 0.155799142
1.453220256, 0.155811328
1.453271819, 0.155823514
1.453323382, 0.1558357
1.453374945, 0.155847886
1.453426508, 0.155860072
1.45347807, 0.155872258
1.453529633, 0.155884444
1.453581196, 0.155895616
1.453632759, 0.15590245
1.453684322, 0.155909284
1.453735885, 0.155916118
1.453787448, 0.155922952
1.45383901, 0.155929786
1.453890573, 0.15593662
1.453942136, 0.155942794
1.453993699, 0.155945615
1.454045262, 0.155948435
1.454096825, 0.155951256
1.454148387, 0.155954076
1.45419995, 0.155956897
1.454251513, 0.155959717
1.454303076, 0.155962537
1.454354639, 0.155965358
1.454406202, 0.155968179
1.454457764, 0.155970999
1.454509327, 0.15597382
1.45456089, 0.15597664
1.454612453, 0.155979461
1.454664016, 0.155982281
1.454715579, 0.155985102
1.454767141, 0.155989301
1.454818704, 0.155994076
1.454870267, 0.155998851
1.45492183, 0.156003627
1.454973393, 0.156008402
1.455024956, 0.156013177
1.455076518, 0.156017952
1.455128081, 0.156022727
1.455179644, 0.156018706
1.455231207, 0.155991516
1.45528277, 0.155964325
1.455334333, 0.155937135
1.455385896, 0.155909945
1.455437458, 0.155882755
1.455489021, 0.155855564
1.455540584, 0.155828374
1.455592147, 0.155801184
1.45564371, 0.155802316
1.455695273, 0.155808648
1.455746835, 0.155814981
1.455798398, 0.155821313
1.455849961, 0.155827646
1.455901524, 0.155833978
1.455953087, 0.155840311
1.45600465, 0.155846644
1.456056212, 0.155852976
1.456107775, 0.155859309
1.456159338, 0.155865641
1.456210901, 0.155871974
1.456262464, 0.155878306
1.456314027, 0.155884639
1.456365589, 0.155890971
1.456417152, 0.155897304
1.456468715, 0.155903637
1.456520278, 0.155909969
1.456571841, 0.155916302
1.456623404, 0.155922635
1.456674967, 0.155928967
1.456726529, 0.1559353
1.456778092, 0.155943354
1.456829655, 0.155954477
1.456881218, 0.1559656
1.456932781, 0.155976723
1.456984344, 0.155987847
1.457035906, 0.15599897
1.457087469, 0.156010093
1.457139032, 0.156021216
1.457190595, 0.156032339
1.457242158, 0.156044448
1.457293721, 0.156056634
1.457345283, 0.15606882
1.457396846, 0.156081006
1.457448409, 0.156093192
1.457499972, 0.156105378
1.457551535, 0.156117564
1.457603098, 0.15612975
1.45765466, 0.156141936
1.457706223, 0.156154122
1.457757786, 0.156166308
1.457809349, 0.156178494
1.457860912, 0.15619068
1.457912475, 0.156202866
1.457964038, 0.156215052
1.4580156, 0.156227238
1.458067163, 0.156239424
1.458118726, 0.15625161
1.458170289, 0.156263796
1.458221852, 0.156275983
1.458273415, 0.156288169
1.458324977, 0.156300355
1.45837654, 0.156312541
1.458428103, 0.156323263
1.458479666, 0.15629523
1.458531229, 0.156267197
1.458582792, 0.156239164
1.458634354, 0.156211131
1.458685917, 0.156183098
1.45873748, 0.156155066
1.458789043, 0.156127421
1.458840606, 0.156139607
1.458892169, 0.156151793
1.458943731, 0.156163979
1.458995294, 0.156176165
1.459046857, 0.156188351
1.45909842, 0.156200537
1.459149983, 0.156212723
1.459201546, 0.156224909
1.459253108, 0.156237095
1.459304671, 0.156249282
1.459356234, 0.156261468
1.459407797, 0.156273654
1.45945936, 0.15628584
1.459510923, 0.156298026
1.459562486, 0.156310212
1.459614048, 0.156322398
1.459665611, 0.156332644
1.459717174, 0.156331499
1.459768737, 0.156330354
1.4598203, 0.15632921
1.459871863, 0.156328065
1.459923425, 0.15632692
1.459974988, 0.156325775
1.460026551, 0.15632436
1.460078114, 0.156320937
1.460129677, 0.156317513
1.46018124, 0.15631409
1.460232802, 0.156310667
1.460284365, 0.156307244
1.460335928, 0.156303821
1.460387491, 0.156300398
1.460439054, 0.156296975
1.460490617, 0.156293551
1.460542179, 0.156288824
1.460593742, 0.156283228
1.460645305, 0.156277632
1.460696868, 0.156272036
1.460748431, 0.15626644
1.460799994, 0.156260844
1.460851557, 0.156255248
1.460903119, 0.156250805
1.460954682, 0.156249736
1.461006245, 0.156248666
1.461057808, 0.156247597
1.461109371, 0.156246528
1.461160934, 0.156245459
1.461212496, 0.156244389
1.461264059, 0.156238207
1.461315622, 0.156214704
1.461367185, 0.156191202
1.461418748, 0.156167699
1.461470311, 0.156144196
1.461521873, 0.156120694
1.461573436, 0.156097191
1.461624999, 0.156073689
1.461676562, 0.156050186
1.461728125, 0.156053357
1.461779688, 0.15606337
1.46183125, 0.156073383
1.461882813, 0.156083396
1.461934376, 0.15609341
1.461985939, 0.156103423
1.462037502, 0.156113436
1.462089065, 0.156122328
1.462140628, 0.156130883
1.46219219, 0.156139438
1.462243753, 0.156147993
1.462295316, 0.156156548
1.462346879, 0.156165103
1.462398442, 0.156173658
1.462450005, 0.156177501
1.462501567, 0.156179709
1.46255313, 0.156181917
1.462604693, 0.156184125
1.462656256, 0.156186334
1.462707819, 0.156188542
1.462759382, 0.15619075
1.462810944, 0.156192958
1.462862507, 0.156195166
1.46291407, 0.156197374
1.462965633, 0.156199582
1.463017196, 0.156201791
1.463068759, 0.156203999
1.463120321, 0.156206207
1.463171884, 0.156208415
1.463223447, 0.156210623
1.46327501, 0.156212832
1.463326573, 0.156179718
1.463378136, 0.156141707
1.463429698, 0.156103696
1.463481261, 0.156065685
1.463532824, 0.156027674
1.463584387, 0.155989663
1.46363595, 0.155951652
1.463687513, 0.155957005
1.463739076, 0.15596992
1.463790638, 0.155982835
1.463842201, 0.155995749
1.463893764, 0.156008664
1.463945327, 0.156021579
1.46399689, 0.156034493
1.464048453, 0.156047408
1.464100015, 0.156062379
1.464151578, 0.156080197
1.464203141, 0.156098015
1.464254704, 0.156115833
1.464306267, 0.156133651
1.46435783, 0.156151469
1.464409392, 0.156169287
1.464460955, 0.156187105
1.464512518, 0.156204923
1.464564081, 0.156222741
1.464615644, 0.156240559
1.464667207, 0.156258376
1.464718769, 0.156276194
1.464770332, 0.156294012
1.464821895, 0.15631183
1.464873458, 0.156329648
1.464925021, 0.156346138
1.464976584, 0.156362574
1.465028147, 0.15637901
1.465079709, 0.156395446
1.465131272, 0.156411881
1.465182835, 0.156428317
1.465234398, 0.156444753
1.465285961, 0.156403052
1.465337524, 0.156357237
1.465389086, 0.156311422
1.465440649, 0.156265607
1.465492212, 0.156219792
1.465543775, 0.156173977
1.465595338, 0.156128162
1.465646901, 0.156149237
1.465698463, 0.156177157
1.465750026, 0.156205077
1.465801589, 0.156232997
1.465853152, 0.156260917
1.465904715, 0.156288837
1.465956278, 0.156316757
1.46600784, 0.156344677
1.466059403, 0.156337566
1.466110966, 0.156291751
1.466162529, 0.156245936
1.466214092, 0.15620012
1.466265655, 0.156154305
1.466317218, 0.15610849
1.46636878, 0.156062675
1.466420343, 0.15603778
1.466471906, 0.156038623
1.466523469, 0.156039466
1.466575032, 0.156040309
1.466626595, 0.156041151
1.466678157, 0.156041994
1.46672972, 0.156042837
1.466781283, 0.15604368
1.466832846, 0.156044672
1.466884409, 0.156054686
1.466935972, 0.156064699
1.466987534, 0.156074712
1.467039097, 0.156084725
1.46709066, 0.156094739
1.467142223, 0.156104752
1.467193786, 0.156114765
1.467245349, 0.156124779
1.467296911, 0.156134792
1.467348474, 0.156144805
1.467400037, 0.156154818
1.4674516, 0.156164832
1.467503163, 0.156174845
1.467554726, 0.156184858
1.467606288, 0.156194872
1.467657851, 0.156204885
1.467709414, 0.156214898
1.467760977, 0.156224911
1.46781254, 0.156234925
1.467864103, 0.156244938
1.467915666, 0.156254951
1.467967228, 0.156264965
1.468018791, 0.156274978
1.468070354, 0.156284991
1.468121917, 0.156295004
1.46817348, 0.156305018
1.468225043, 0.156315031
1.468276605, 0.156325054
1.468328168, 0.156335168
1.468379731, 0.156345282
1.468431294, 0.156352087
1.468482857, 0.156328685
1.46853442, 0.156305283
1.468585982, 0.156281881
1.468637545, 0.156258478
1.468689108, 0.156235076
1.468740671, 0.156211674
1.468792234, 0.156188272
1.468843797, 0.15616487
1.468895359, 0.15616381
1.468946922, 0.156173924
1.468998485, 0.156184037
1.469050048, 0.156194151
1.469101611, 0.156204264
1.469153174, 0.156214378
1.469204737, 0.156224492
1.469256299, 0.156230328
1.469307862, 0.156233758
1.469359425, 0.156237188
1.469410988, 0.156240618
1.469462551, 0.156244047
1.469514114, 0.156247477
1.469565676, 0.156250907
1.469617239, 0.156254337
1.469668802, 0.156257533
1.469720365, 0.156259842
1.469771928, 0.15626215
1.469823491, 0.156264459
1.469875053, 0.156266768
1.469926616, 0.156269076
1.469978179, 0.156271385
1.470029742, 0.156273693
1.470081305, 0.156276002
1.470132868, 0.15627831
1.47018443, 0.156280619
1.470235993, 0.156282927
1.470287556, 0.156285236
1.470339119, 0.156287545
1.470390682, 0.156289853
1.470442245, 0.156292162
1.470493808, 0.156296012
1.47054537, 0.15630038
1.470596933, 0.156304748
1.470648496, 0.156309115
1.470700059, 0.156313483
1.470751622, 0.15631785
1.470803185, 0.156322218
1.470854747, 0.156330736
1.47090631, 0.156340849
1.470957873, 0.156350963
1.471009436, 0.156361077
1.471060999, 0.15637119
1.471112562, 0.156381304
1.471164124, 0.156391418
1.471215687, 0.156401531
1.47126725, 0.156411645
1.471318813, 0.156421758
1.471370376, 0.156431872
1.471421939, 0.156441986
1.471473501, 0.156452099
1.471525064, 0.156462213
1.471576627, 0.156472327
1.47162819, 0.15648244
1.471679753, 0.156492554
1.471731316, 0.156502667
1.471782878, 0.156512781
1.471834441, 0.156522895
1.471886004, 0.156533008
1.471937567, 0.156543122
1.47198913, 0.156553236
1.472040693, 0.156563349
1.472092256, 0.156540731
1.472143818, 0.156511475
1.472195381, 0.156482219
1.472246944, 0.156452963
1.472298507, 0.156423707
1.47235007, 0.156394451
1.472401633, 0.156365195
1.472453195, 0.156335939
1.472504758, 0.156319288
1.472556321, 0.156321597
1.472607884, 0.156323906
1.472659447, 0.156326215
1.47271101, 0.156328524
1.472762572, 0.156330833
1.472814135, 0.156333142
1.472865698, 0.156335451
1.472917261, 0.15633776
1.472968824, 0.156340069
1.473020387, 0.156342378
1.473071949, 0.156344687
1.473123512, 0.156346996
1.473175075, 0.156349305
1.473226638, 0.15635192
1.473278201, 0.156355114
1.473329764, 0.156358307
1.473381327, 0.156361501
1.473432889, 0.156364694
1.473484452, 0.156367888
1.473536015, 0.156371081
1.473587578, 0.156374275
1.473639141, 0.156377468
1.473690704, 0.156386985
1.473742266, 0.156397099
1.473793829, 0.156407213
1.473845392, 0.156417326
1.473896955, 0.15642744
1.473948518, 0.156437554
1.474000081, 0.156447667
1.474051643, 0.156457781
1.474103206, 0.156467894
1.474154769, 0.156478008
1.474206332, 0.156488122
1.474257895, 0.156498235
1.474309458, 0.156508349
1.47436102, 0.156518463
1.474412583, 0.156528576
1.474464146, 0.15653869
1.474515709, 0.156548803
1.474567272, 0.156558917
1.474618835, 0.156569031
1.474670398, 0.156579144
1.47472196, 0.156589258
1.474773523, 0.156599372
1.474825086, 0.156607573
1.474876649, 0.156613223
1.474928212, 0.156618873
1.474979775, 0.156624522
1.475031337, 0.156630172
1.4750829, 0.156635821
1.475134463, 0.156641471
1.475186026, 0.156647121
1.475237589, 0.15665277
1.475289152, 0.156613471
1.475340714, 0.156574
1.475392277, 0.156534529
1.47544384, 0.156495058
1.475495403, 0.156455587
1.475546966, 0.156416116
1.475598529, 0.156376645
1.475650091, 0.156376166
1.475701654, 0.156376914
1.475753217, 0.156377662
1.47580478, 0.15637841
1.475856343, 0.156379158
1.475907906, 0.156379906
1.475959468, 0.156380654
1.476011031, 0.156381402
1.476062594, 0.156385498
1.476114157, 0.156392256
1.47616572, 0.156399014
1.476217283, 0.156405772
1.476268846, 0.15641253
1.476320408, 0.156419289
1.476371971, 0.156426047
1.476423534, 0.156435346
1.476475097, 0.156447081
1.47652666, 0.156458816
1.476578223, 0.156470551
1.476629785, 0.156482286
1.476681348, 0.156494021
1.476732911, 0.156505756
1.476784474, 0.156517491
1.476836037, 0.156526592
1.4768876, 0.156504811
1.476939162, 0.15648303
1.476990725, 0.156461249
1.477042288, 0.156439469
1.477093851, 0.156417688
1.477145414, 0.156395907
1.477196977, 0.156374126
1.477248539, 0.156352345
1.477300102, 0.156378236
1.477351665, 0.15643019
1.477403228, 0.156482144
1.477454791, 0.156534098
1.477506354, 0.156586052
1.477557917, 0.156638006
1.477609479, 0.15668996
1.477661042, 0.15671317
1.477712605, 0.156718746
1.477764168, 0.156724323
1.477815731, 0.1567299
1.477867294, 0.156735477
1.477918856, 0.156741054
1.477970419, 0.156746631
1.478021982, 0.156752208
1.478073545, 0.156750135
1.478125108, 0.156714961
1.478176671, 0.156679787
1.478228233, 0.156644612
1.478279796, 0.156609438
1.478331359, 0.156574264
1.478382922, 0.15653909
1.478434485, 0.15651039
1.478486048, 0.156515435
1.47853761, 0.15652048
1.478589173, 0.156525525
1.478640736, 0.15653057
1.478692299, 0.156535615
1.478743862, 0.15654066
1.478795425, 0.156545705
1.478846988, 0.15655075
1.47889855, 0.156555795
1.478950113, 0.15656084
1.479001676, 0.156565885
1.479053239, 0.15657093
1.479104802, 0.156575975
1.479156365, 0.15658102
1.479207927, 0.156586065
1.47925949, 0.156594555
1.479311053, 0.156604507
1.479362616, 0.156614459
1.479414179, 0.156624411
1.479465742, 0.156634362
1.479517304, 0.156644314
1.479568867, 0.156654266
1.47962043, 0.156664218
1.479671993, 0.156663788
1.479723556, 0.156635304
1.479775119, 0.156606819
1.479826681, 0.156578335
1.479878244, 0.156549851
1.479929807, 0.156521367
1.47998137, 0.156492883
1.480032933, 0.156483977
1.480084496, 0.156535931
1.480136058, 0.156587885
1.480187621, 0.156639839
1.480239184, 0.156691793
1.480290747, 0.156743747
1.48034231, 0.156795701
1.480393873, 0.156831539
1.480445436, 0.156809109
1.480496998, 0.15678668
1.480548561, 0.15676425
1.480600124, 0.15674182
1.480651687, 0.156719391
1.48070325, 0.156696961
1.480754813, 0.156674531
1.480806375, 0.156652101
1.480857938, 0.156651229
1.480909501, 0.156656274
1.480961064, 0.156661319
1.481012627, 0.156666364
1.48106419, 0.15667141
1.481115752, 0.156676455
1.481167315, 0.1566815
1.481218878, 0.156686545
1.481270441, 0.156691591
1.481322004, 0.156696636
1.481373567, 0.156701681
1.481425129, 0.156706727
1.481476692, 0.156711772
1.481528255, 0.156716817
1.481579818, 0.156721863
1.481631381, 0.156726908
1.481682944, 0.156731953
1.481734507, 0.156736999
1.481786069, 0.156742044
1.481837632, 0.156747089
1.481889195, 0.156752135
1.481940758, 0.15675718
1.481992321, 0.156762226
1.482043884, 0.156767271
1.482095446, 0.156772316
1.482147009, 0.156777362
1.482198572, 0.156782407
1.482250135, 0.156787452
1.482301698, 0.156792497
1.482353261, 0.156797543
1.482404823, 0.156802588
1.482456386, 0.156812805
1.482507949, 0.156823815
1.482559512, 0.156834826
1.482611075, 0.156845836
1.482662638, 0.156856846
1.4827142, 0.156867857
1.482765763, 0.156878867
1.482817326, 0.156890486
1.482868889, 0.156902221
1.482920452, 0.156913956
1.482972015, 0.156925691
1.483023578, 0.156937426
1.48307514, 0.156949161
1.483126703, 0.156960896
1.483178266, 0.156972631
1.483229829, 0.156967949
1.483281392, 0.156939466
1.483332955, 0.156910982
1.483384517, 0.156882498
1.48343608, 0.156854014
1.483487643, 0.15682553
1.483539206, 0.156797046
1.483590769, 0.15678309
1.483642332, 0.156792692
1.483693894, 0.156802294
1.483745457, 0.156811896
1.48379702, 0.156821355
1.483848583, 0.15682976
1.483900146, 0.156838166
1.483951709, 0.156846571
1.484003271, 0.156854976
1.484054834, 0.156857997
1.484106397, 0.15686073
1.48415796, 0.156863463
1.484209523, 0.156866196
1.484261086, 0.156868929
1.484312648, 0.156871662
1.484364211, 0.156874395
1.484415774, 0.156877128
1.484467337, 0.156879861
1.4845189, 0.156882594
1.484570463, 0.156885328
1.484622026, 0.156888061
1.484673588, 0.156890794
1.484725151, 0.156893527
1.484776714, 0.15689626
1.484828277, 0.156898993
1.48487984, 0.156901726
1.484931403, 0.156904459
1.484982965, 0.156907192
1.485034528, 0.156909925
1.485086091, 0.156912659
1.485137654, 0.156915392
1.485189217, 0.156918125
1.48524078, 0.156921247
1.485292342, 0.156930248
1.485343905, 0.156939248
1.485395468, 0.156948249
1.485447031, 0.156957249
1.485498594, 0.15696625
1.485550157, 0.156975251
1.485601719, 0.156984251
1.485653282, 0.156993252
1.485704845, 0.157003221
1.485756408, 0.157013759
1.485807971, 0.157024298
1.485859534, 0.157034836
1.485911097, 0.157045374
1.485962659, 0.157055912
1.486014222, 0.15706645
1.486065785, 0.157076989
1.486117348, 0.157087527
1.486168911, 0.157098065
1.486220474, 0.157108603
1.486272036, 0.157119141
1.486323599, 0.15712968
1.486375162, 0.157140218
1.486426725, 0.157150756
1.486478288, 0.157161027
1.486529851, 0.157170006
1.486581413, 0.157178985
1.486632976, 0.157187963
1.486684539, 0.157196942
1.486736102, 0.15720592
1.486787665, 0.157214899
1.486839228, 0.157218134
1.48689079, 0.157187351
1.486942353, 0.157156569
1.486993916, 0.157125786
1.487045479, 0.157095003
1.487097042, 0.15706422
1.487148605, 0.157033437
1.487200168, 0.157002655
1.48725173, 0.156971872
1.487303293, 0.156964964
1.487354856, 0.156967697
1.487406419, 0.15697043
1.487457982, 0.156973163
1.487509545, 0.156975896
1.487561107, 0.156978629
1.48761267, 0.156981362
1.487664233, 0.156984096
1.487715796, 0.156986829
1.487767359, 0.156989562
1.487818922, 0.156992295
1.487870484, 0.156995028
1.487922047, 0.156997761
1.48797361, 0.157000495
1.488025173, 0.157003228
1.488076736, 0.157005961
1.488128299, 0.157008694
1.488179861, 0.157011428
1.488231424, 0.157014161
1.488282987, 0.157016894
1.48833455, 0.157019627
1.488386113, 0.157022361
1.488437676, 0.157025095
1.488489238, 0.157027828
1.488540801, 0.157030562
1.488592364, 0.157033295
1.488643927, 0.157036029
1.48869549, 0.157038763
1.488747053, 0.157041496
1.488798616, 0.15704423
1.488850178, 0.157046963
1.488901741, 0.157049697
1.488953304, 0.157052431
1.489004867, 0.157055164
1.48905643, 0.157057898
1.489107993, 0.157060631
1.489159555, 0.157063365
1.489211118, 0.157066099
1.489262681, 0.157068832
1.489314244, 0.157071566
1.489365807, 0.157074299
1.48941737, 0.157077033
1.489468932, 0.157079766
1.489520495, 0.1570825
1.489572058, 0.157085234
1.489623621, 0.157063197
1.489675184, 0.157032518
1.489726747, 0.157001838
1.489778309, 0.156971158
1.489829872, 0.156940478
1.489881435, 0.156909799
1.489932998, 0.156879119
1.489984561, 0.156877892
1.490036124, 0.156888431
1.490087687, 0.156898969
1.490139249, 0.156909507
1.490190812, 0.156920045
1.490242375, 0.156930583
1.490293938, 0.156941122
1.490345501, 0.15695166
1.490397064, 0.156962198
1.490448626, 0.156972736
1.490500189, 0.156983274
1.490551752, 0.156993813
1.490603315, 0.157004351
1.490654878, 0.157014889
1.490706441, 0.157025427
1.490758003, 0.157034431
1.490809566, 0.15703897
1.490861129, 0.157043509
1.490912692, 0.157048049
1.490964255, 0.157052588
1.491015818, 0.157057127
1.49106738, 0.157061666
1.491118943, 0.157058115
1.491170506, 0.157027333
1.491222069, 0.15699655
1.491273632, 0.156965768
1.491325195, 0.156934986
1.491376758, 0.156904203
1.49142832, 0.156873421
1.491479883, 0.156842639
1.491531446, 0.156811856
1.491583009, 0.156806739
1.491634572, 0.156807785
1.491686135, 0.156808831
1.491737697, 0.156809877
1.49178926, 0.156810923
1.491840823, 0.156811969
1.491892386, 0.156813015
1.491943949, 0.15681406
1.491995512, 0.156815689
1.492047074, 0.156818332
1.492098637, 0.156820975
1.4921502, 0.156823617
1.492201763, 0.15682626
1.492253326, 0.156828903
1.492304889, 0.156831546
1.492356451, 0.156836288
1.492408014, 0.156845138
1.492459577, 0.156853989
1.49251114, 0.156862839
1.492562703, 0.15687169
1.492614266, 0.15688054
1.492665828, 0.156889391
1.492717391, 0.156898241
1.492768954, 0.156907092
1.492820517, 0.156915942
1.49287208, 0.156924793
1.492923643, 0.156933643
1.492975206, 0.156942494
1.493026768, 0.156951344
1.493078331, 0.156960195
1.493129894, 0.156969045
1.493181457, 0.156948423
1.49323302, 0.156923758
1.493284583, 0.156899092
1.493336145, 0.156874427
1.493387708, 0.156849761
1.493439271, 0.156825096
1.493490834, 0.156800431
1.493542397, 0.156775765
1.49359396, 0.156781846
1.493645522, 0.156825916
1.493697085, 0.156869986
1.493748648, 0.156914056
1.493800211, 0.156958125
1.493851774, 0.157002195
1.493903337, 0.157046265
1.493954899, 0.157072241
1.494006462, 0.157073287
1.494058025, 0.157074333
1.494109588, 0.157075379
1.494161151, 0.157076424
1.494212714, 0.15707747
1.494264277, 0.157078516
1.494315839, 0.157079562
1.494367402, 0.157080608
1.494418965, 0.157048523
1.494470528, 0.157016053
1.494522091, 0.156983583
1.494573654, 0.156951113
1.494625216, 0.156918643
1.494676779, 0.156886173
1.494728342, 0.156853703
1.494779905, 0.156821233
1.494831468, 0.156830123
1.494883031, 0.156871986
1.494934593, 0.156913848
1.494986156, 0.156955711
1.495037719, 0.156997573
1.495089282, 0.157039435
1.495140845, 0.157081298
1.495192408, 0.157084371
1.49524397, 0.157053002
1.495295533, 0.157021633
1.495347096, 0.156990264
1.495398659, 0.156958896
1.495450222, 0.156927527
1.495501785, 0.156896158
1.495553348, 0.156885019
1.49560491, 0.156893869
1.495656473, 0.15690272
1.495708036, 0.15691157
1.495759599, 0.156920421
1.495811162, 0.156929271
1.495862725, 0.156938122
1.495914287, 0.156946972
1.49596585, 0.156955823
1.496017413, 0.156964673
1.496068976, 0.156973524
1.496120539, 0.156982374
1.496172102, 0.156991225
1.496223664, 0.157000075
1.496275227, 0.157008926
1.49632679, 0.157017776
1.496378353, 0.157026627
1.496429916, 0.157035477
1.496481479, 0.157044328
1.496533041, 0.157053178
1.496584604, 0.157062029
1.496636167, 0.157070879
1.49668773, 0.15707973
1.496739293, 0.15708858
1.496790856, 0.157097431
1.496842418, 0.157106281
1.496893981, 0.157115132
1.496945544, 0.157123982
1.496997107, 0.157132833
1.49704867, 0.157141683
1.497100233, 0.157150534
1.497151796, 0.157159384
1.497203358, 0.157168235
1.497254921, 0.157177085
1.497306484, 0.157185936
1.497358047, 0.157194786
1.49740961, 0.157203637
1.497461173, 0.157212487
1.497512735, 0.157221338
1.497564298, 0.157230188
1.497615861, 0.157239039
1.497667424, 0.157247022
1.497718987, 0.157254714
1.49777055, 0.157262406
1.497822112, 0.157270098
1.497873675, 0.157277789
