
capacity	voltage
2777.7256	3.7201
2779.8380	3.7198
2781.9503	3.7197
2784.0627	3.7194
2786.1750	3.7192
2788.2873	3.7189
2790.3997	3.7188
2792.5120	3.7185
2794.6244	3.7180
2796.8507	3.7179
2798.8490	3.7176
2800.9614	3.7174
2803.0737	3.7171
2805.1860	3.7169
2807.2984	3.7166
2809.4107	3.7163
2811.5231	3.7160
2813.6354	3.7159
2815.7477	3.7156
2817.8601	3.7153
2819.9724	3.7151
2822.0848	3.7148
2824.1971	3.7145
2826.3094	3.7142
2828.4218	3.7140
2830.5341	3.7137
2832.6465	3.7136
2834.7588	3.7133
2836.8711	3.7130
2838.9835	3.7128
2841.0958	3.7124
2843.0960	3.7121
2845.3205	3.7118
2847.4328	3.7116
2849.5452	3.7113
2851.6575	3.7111
2853.7698	3.7108
2855.8822	3.7105
2857.9945	3.7102
2860.1069	3.7101
2862.2192	3.7098
2864.3315	3.7096
2866.4439	3.7093
2868.5562	3.7090
2870.5553	3.7087
2872.7809	3.7084
2874.8932	3.7082
2876.8921	3.7079
2879.1179	3.7076
2881.2302	3.7075
2883.2288	3.7072
2885.4549	3.7069
2887.5673	3.7066
2889.6796	3.7063
2891.7919	3.7061
2893.7901	3.7058
2896.0166	3.7055
2898.1290	3.7052
2900.1269	3.7049
2902.3536	3.7046
2904.4660	3.7044
2906.5783	3.7041
2908.5759	3.7038
2910.6882	3.7035
2912.9153	3.7034
2914.9127	3.7031
2917.1400	3.7029
2919.2523	3.7026
2921.3647	3.7023
2923.4770	3.7020
2925.5894	3.7018
2927.7017	3.7015
2929.8140	3.7012
2931.9264	3.7008
2934.0387	3.7005
2936.1511	3.7003
2938.2634	3.7000
2940.3757	3.6997
2942.3720	3.6995
2944.6004	3.6992
2946.7128	3.6989
2948.7088	3.6988
2950.9374	3.6985
2953.0498	3.6982
2955.1621	3.6979
2957.2744	3.6976
2959.3868	3.6974
2961.4991	3.6971
2963.6115	3.6968
2965.7238	3.6967
2967.8361	3.6963
2969.9485	3.6960
2972.0608	3.6957
2974.1732	3.6954
2976.2855	3.6950
2978.3978	3.6948
2980.5102	3.6945
2982.5048	3.6942
2984.7349	3.6941
2986.8472	3.6938
2988.9595	3.6933
2991.0719	3.6931
2993.1842	3.6928
2995.1784	3.6925
2997.4089	3.6922
2999.5212	3.6921
3001.6336	3.6916
3003.7459	3.6913
3005.8582	3.6912
3007.9706	3.6909
3010.0829	3.6905
3012.1953	3.6902
3014.3076	3.6899
3016.4199	3.6896
3018.5323	3.6892
3020.5254	3.6889
3022.6377	3.6887
3024.8693	3.6884
3026.9816	3.6881
3028.9745	3.6878
3031.2063	3.6875
3033.1990	3.6872
3035.4310	3.6869
3037.5433	3.6866
3039.6557	3.6863
3041.7680	3.6860
3043.8803	3.6857
3045.9927	3.6855
3048.1050	3.6851
3050.2174	3.6847
3052.3297	3.6844
3054.4420	3.6841
3056.5544	3.6837
3058.6667	3.6834
3060.7791	3.6831
3062.8914	3.6826
3065.0037	3.6825
3067.1161	3.6822
3069.2284	3.6817
3071.3407	3.6814
3073.3318	3.6811
3075.5654	3.6808
3077.6778	3.6803
3079.7901	3.6800
3081.7809	3.6797
3084.0148	3.6794
3086.1271	3.6789
3088.2395	3.6786
3090.3518	3.6783
3092.4641	3.6779
3094.5765	3.6776
3096.6888	3.6771
3098.8012	3.6768
3100.9135	3.6764
3103.0258	3.6761
3105.1382	3.6757
3107.2505	3.6754
3109.2402	3.6750
3111.4752	3.6747
3113.5875	3.6742
3115.5769	3.6739
3117.8122	3.6735
3119.9245	3.6732
3122.0369	3.6727
3124.0260	3.6724
3126.2616	3.6718
3128.3739	3.6715
3130.4862	3.6710
3132.4750	3.6707
3134.5872	3.6703
3136.8233	3.6699
3138.8118	3.6695
3141.0479	3.6692
3143.1603	3.6687
3145.1485	3.6684
3147.3849	3.6680
3149.4973	3.6677
3151.6096	3.6672
3153.7220	3.6669
3155.8343	3.6663
3157.8221	3.6660
3159.9343	3.6655
3162.0466	3.6651
3164.2837	3.6646
3166.2711	3.6643
3168.3833	3.6638
3170.6207	3.6634
3172.7330	3.6629
3174.8454	3.6626
3176.8324	3.6622
3178.9446	3.6617
3181.0569	3.6614
3183.1691	3.6609
3185.2814	3.6603
3187.3936	3.6599
3189.5059	3.6594
3191.6181	3.6590
3193.8564	3.6587
3195.8427	3.6582
3197.9549	3.6577
3200.0672	3.6573
3202.1794	3.6568
3204.4181	3.6564
3206.4039	3.6559
3208.6428	3.6555
3210.6284	3.6548
3212.7407	3.6545
3214.9798	3.6539
3216.9652	3.6536
3219.0775	3.6532
3221.3168	3.6527
3223.4291	3.6521
3225.5415	3.6516
3227.5265	3.6512
3229.6387	3.6509
3231.7510	3.6503
3233.8633	3.6498
3235.9755	3.6492
3238.0878	3.6487
3240.2000	3.6483
3242.3123	3.6477
3244.4245	3.6474
3246.6649	3.6468
3248.6490	3.6463
3250.7613	3.6458
3253.0019	3.6452
3254.9858	3.6448
3257.0981	3.6445
3259.2103	3.6439
3261.4512	3.6432
3263.4348	3.6428
3265.5471	3.6423
3267.6593	3.6419
3269.7716	3.6414
3271.8839	3.6410
3273.9961	3.6405
3276.1084	3.6400
3278.3500	3.6396
3280.3329	3.6391
3282.4451	3.6387
3284.5574	3.6384
3286.6696	3.6378
3288.7819	3.6373
3291.0240	3.6368
3293.0064	3.6364
3295.1187	3.6361
3297.2309	3.6356
3299.3432	3.6353
3301.4554	3.6349
3303.5677	3.6345
3305.6799	3.6342
3307.7922	3.6339
3309.9045	3.6336
3312.0167	3.6332
3314.1290	3.6330
3316.2412	3.6326
3318.3535	3.6323
3320.4657	3.6318
3322.5780	3.6315
3324.6902	3.6312
3326.8025	3.6309
3328.9148	3.6306
3331.0270	3.6303
3333.2708	3.6300
3335.2515	3.6297
3337.3638	3.6295
3339.4760	3.6292
3341.5883	3.6289
3343.7005	3.6286
3345.8128	3.6283
3347.9251	3.6281
3350.0373	3.6278
3352.1496	3.6275
3354.3942	3.6272
3356.5065	3.6269
3358.4863	3.6268
3360.5986	3.6265
3362.7108	3.6260
3364.8231	3.6258
3366.9354	3.6255
3369.0476	3.6252
3371.2929	3.6249
3373.2721	3.6248
3375.3844	3.6245
3377.4966	3.6242
3379.6089	3.6239
3381.7211	3.6237
3383.8334	3.6234
3385.9457	3.6231
3388.0579	3.6228
3390.1702	3.6225
3392.2824	3.6222
3394.5286	3.6219
3396.5069	3.6217
3398.7533	3.6214
3400.7314	3.6211
3402.8437	3.6208
3404.9560	3.6205
3407.2026	3.6201
3409.1805	3.6199
3411.2927	3.6196
3413.5396	3.6193
3415.5172	3.6190
3417.7643	3.6187
3419.7417	3.6184
3421.9890	3.6179
3423.9663	3.6178
3426.0785	3.6175
3428.3260	3.6172
3430.3030	3.6168
3432.5507	3.6165
3434.5275	3.6162
3436.6398	3.6158
3438.7520	3.6155
3440.8643	3.6152
3442.9766	3.6147
3445.2247	3.6144
3447.2011	3.6141
3449.3133	3.6136
3451.4256	3.6133
3453.5378	3.6130
3455.6501	3.6127
3457.7623	3.6123
3459.8746	3.6120
3461.9869	3.6117
3464.0991	3.6112
3466.2114	3.6109
3468.4605	3.6104
3470.4359	3.6101
3472.5481	3.6098
3474.6604	3.6094
3476.7726	3.6089
3478.8849	3.6085
3480.9972	3.6080
3483.2468	3.6077
3485.2217	3.6072
3487.3339	3.6068
3489.4462	3.6063
3491.5584	3.6059
3493.6707	3.6054
3495.7829	3.6049
3497.8952	3.6045
3500.0075	3.6040
3502.1197	3.6036
3504.2320	3.6028
3506.3442	3.6023
3508.4565	3.6019
3510.5687	3.6013
3512.6810	3.6007
3514.7932	3.6002
3516.9055	3.5996
3519.1566	3.5990
3521.2689	3.5984
3523.2423	3.5978
3525.3545	3.5970
3527.4668	3.5962
3529.7183	3.5955
3531.6913	3.5947
3533.9430	3.5940
3535.9158	3.5930
3538.1676	3.5923
3540.1403	3.5912
3542.2526	3.5903
3544.3648	3.5892
3546.4771	3.5882
3548.5893	3.5871
3550.7016	3.5857
3552.8138	3.5845
3554.9261	3.5833
3557.0384	3.5819
3559.1506	3.5802
3561.2629	3.5789
3563.3751	3.5772
3565.4874	3.5756
3567.5996	3.5738
3569.7119	3.5720
3571.8241	3.5702
3573.9364	3.5680
3576.0487	3.5660
3578.1609	3.5637
3580.2732	3.5615
3582.3854	3.5593
3584.4977	3.5569
3586.6099	3.5544
3588.7222	3.5520
3590.8344	3.5494
3592.9467	3.5468
3595.0590	3.5442
3597.1712	3.5415
3599.2835	3.5386
3601.3957	3.5357
3603.5080	3.5328
3605.6202	3.5299
3607.7325	3.5267
3609.8447	3.5238
3611.9570	3.5204
3614.0693	3.5174
3616.1815	3.5140
3618.4365	3.5106
3620.4060	3.5073
3622.5183	3.5038
3624.6305	3.5004
3626.7428	3.4969
3628.9982	3.4932
3630.9673	3.4896
3633.0796	3.4858
3635.1918	3.4820
3637.3041	3.4783
3639.4163	3.4743
3641.5286	3.4702
3643.6408	3.4664
3645.6045	3.4623
3647.8653	3.4580
3649.9776	3.4536
3652.0899	3.4495
3654.2021	3.4449
3656.3144	3.4405
3658.4266	3.4359
3660.5389	3.4310
3662.6511	3.4264
3664.7634	3.4215
3666.8756	3.4166
3668.9879	3.4116
3671.1002	3.4064
3673.2124	3.4011
3675.3247	3.3957
3677.4369	3.3902
3679.5492	3.3846
3681.6614	3.3788
3683.7737	3.3730
3685.8859	3.3669
3687.9982	3.3610
3690.1105	3.3545
3692.2227	3.3481
3694.3350	3.3416
3696.4472	3.3347
3698.5595	3.3275
3700.6717	3.3204
3702.7840	3.3129
3704.8962	3.3053
3707.0085	3.2973
3709.1208	3.2892
3711.2330	3.2807
3713.1939	3.2720
3715.4575	3.2628
3717.5698	3.2535
3719.6820	3.2436
3721.7943	3.2332
3723.9065	3.2226
3726.0188	3.2114
3728.1311	3.1997
3730.2433	3.1873
3732.3556	3.1742
3734.4678	3.1601
3736.5801	3.1453
3738.5399	3.1290
3740.8046	3.1109
3742.9168	3.0900
3744.8764	3.0654
3746.9886	3.0362
3749.2536	3.0018
3751.2129	2.9598
3753.3251	2.9068
3755.4373	2.8438
3757.5494	2.7768
3758.5520	2.7500
