
capacity	voltage
2777.6161	3.6927
2779.8380	3.6924
2781.9503	3.6919
2784.0627	3.6916
2786.1750	3.6913
2788.2873	3.6910
2790.3997	3.6907
2792.5120	3.6905
2794.5141	3.6901
2796.6264	3.6898
2798.7386	3.6893
2800.8509	3.6890
2803.0737	3.6887
2805.0754	3.6884
2807.1876	3.6881
2809.2999	3.6878
2811.4121	3.6875
2813.5244	3.6872
2815.7477	3.6869
2817.7489	3.6866
2819.8612	3.6863
2821.9734	3.6860
2824.1971	3.6857
2826.1979	3.6854
2828.3102	3.6851
2830.4224	3.6847
2832.5347	3.6844
2834.6470	3.6841
2836.7592	3.6837
2838.9835	3.6834
2841.0958	3.6831
2843.0960	3.6828
2845.2082	3.6825
2847.3205	3.6822
2849.4327	3.6818
2851.6575	3.6815
2853.6573	3.6812
2855.7695	3.6808
2857.8818	3.6805
2859.9940	3.6802
2862.1063	3.6799
2864.2185	3.6796
2866.4439	3.6793
2868.4430	3.6789
2870.5553	3.6785
2872.6676	3.6782
2874.7798	3.6777
2876.8921	3.6774
2879.0043	3.6771
2881.1166	3.6768
2883.3426	3.6765
2885.3411	3.6762
2887.4533	3.6757
2889.6796	3.6754
2891.6779	3.6751
2893.7901	3.6748
2896.0166	3.6745
2898.0146	3.6741
2900.1269	3.6738
2902.2391	3.6735
2904.3514	3.6732
2906.4636	3.6727
2908.5759	3.6724
2910.6882	3.6718
2912.8004	3.6715
2914.9127	3.6710
2917.0249	3.6707
2919.1372	3.6704
2921.2494	3.6699
2923.3617	3.6696
2925.4739	3.6692
2927.5862	3.6689
2929.6985	3.6684
2931.6912	3.6681
2933.9230	3.6678
2936.0352	3.6674
2938.1475	3.6670
2940.2597	3.6667
2942.3720	3.6661
2944.3642	3.6658
2946.4764	3.6654
2948.5885	3.6651
2950.7007	3.6646
2952.8129	3.6643
2954.9251	3.6640
2957.1578	3.6635
2959.2700	3.6632
2961.2616	3.6629
2963.4945	3.6623
2965.6068	3.6620
2967.7191	3.6616
2969.7102	3.6612
2971.9436	3.6606
2974.0558	3.6602
2976.1681	3.6599
2978.1589	3.6594
2980.3926	3.6591
2982.5048	3.6587
2984.6171	3.6582
2986.7294	3.6577
2988.8416	3.6574
2990.9539	3.6570
2993.0661	3.6565
2995.1784	3.6562
2997.2906	3.6558
2999.4029	3.6553
3001.3928	3.6547
3003.5050	3.6544
3005.7397	3.6539
3007.8519	3.6535
3009.9642	3.6530
3012.0764	3.6526
3014.1887	3.6522
3016.3009	3.6516
3018.2901	3.6513
3020.5254	3.6509
3022.6377	3.6504
3024.7500	3.6500
3026.8622	3.6495
3028.8510	3.6489
3031.0867	3.6486
3033.0753	3.6480
3035.3112	3.6475
3037.4235	3.6472
3039.5357	3.6468
3041.6480	3.6463
3043.7603	3.6458
3045.8725	3.6454
3047.8605	3.6449
3050.0970	3.6445
3052.2093	3.6440
3054.3215	3.6434
3056.4338	3.6429
3058.5460	3.6423
3060.6583	3.6419
3062.7706	3.6414
3064.8828	3.6410
3066.9951	3.6405
3069.1073	3.6400
3071.2196	3.6396
3073.3318	3.6391
3075.4441	3.6387
3077.5563	3.6382
3079.7901	3.6376
3081.7809	3.6371
3083.8931	3.6367
3086.0054	3.6364
3088.1176	3.6359
3090.2299	3.6355
3092.3421	3.6352
3094.4544	3.6347
3096.5666	3.6342
3098.6789	3.6338
3100.7912	3.6335
3102.9034	3.6330
3105.0157	3.6326
3107.1279	3.6323
3109.2402	3.6316
3111.3524	3.6313
3113.4647	3.6310
3115.5769	3.6306
3117.6892	3.6303
3119.8015	3.6298
3121.9137	3.6295
3124.0260	3.6292
3126.1382	3.6289
3128.2505	3.6284
3130.3627	3.6281
3132.4750	3.6278
3134.5872	3.6275
3136.6995	3.6271
3138.8118	3.6269
3141.0479	3.6265
3143.1603	3.6260
3145.1485	3.6257
3147.2608	3.6254
3149.4973	3.6251
3151.4853	3.6248
3153.5975	3.6245
3155.7098	3.6242
3157.8221	3.6239
3159.9343	3.6236
3162.0466	3.6233
3164.1588	3.6231
3166.2711	3.6228
3168.3833	3.6223
3170.4956	3.6220
3172.6078	3.6219
3174.7201	3.6216
3176.8324	3.6213
3179.0700	3.6210
3181.0569	3.6205
3183.1691	3.6202
3185.2814	3.6199
3187.3936	3.6197
3189.5059	3.6193
3191.7441	3.6191
3193.8564	3.6187
3195.8427	3.6185
3198.0811	3.6182
3200.0672	3.6179
3202.1794	3.6176
3204.2917	3.6173
3206.4039	3.6170
3208.5162	3.6167
3210.6284	3.6164
3212.7407	3.6161
3214.8530	3.6158
3216.9652	3.6155
3219.0775	3.6152
3221.3168	3.6146
3223.3020	3.6144
3225.4142	3.6139
3227.5265	3.6136
3229.6387	3.6133
3231.7510	3.6130
3233.8633	3.6127
3235.9755	3.6124
3238.0878	3.6121
3240.2000	3.6118
3242.3123	3.6114
3244.4245	3.6110
3246.5368	3.6106
3248.6490	3.6103
3250.7613	3.6100
3252.8736	3.6097
3254.9858	3.6092
3257.0981	3.6088
3259.2103	3.6085
3261.3226	3.6080
3263.4348	3.6077
3265.5471	3.6074
3267.6593	3.6069
3269.7716	3.6066
3271.8839	3.6062
3273.9961	3.6057
3276.1084	3.6054
3278.2206	3.6049
3280.3329	3.6046
3282.4451	3.6042
3284.5574	3.6037
3286.5357	3.6033
3288.6478	3.6028
3290.8942	3.6023
3293.0064	3.6019
3295.1187	3.6014
3297.0965	3.6010
3299.2087	3.6005
3301.3208	3.6001
3303.4330	3.5998
3305.5452	3.5991
3307.6574	3.5987
3309.6346	3.5982
3311.8817	3.5978
3313.9939	3.5972
3316.1060	3.5967
3318.2182	3.5962
3320.3304	3.5956
3322.5780	3.5950
3324.5547	3.5946
3326.6669	3.5940
3328.7790	3.5933
3330.8912	3.5927
3333.0034	3.5921
3335.1156	3.5914
3337.2277	3.5908
3339.3399	3.5901
3341.4521	3.5894
3343.7005	3.5886
3345.6764	3.5879
3347.7886	3.5871
3349.9007	3.5863
3352.1496	3.5853
3354.2618	3.5843
3356.2372	3.5834
3358.4863	3.5825
3360.5986	3.5814
3362.7108	3.5802
3364.6859	3.5792
3366.9354	3.5779
3368.9103	3.5767
3371.1599	3.5753
3373.1346	3.5738
3375.3844	3.5723
3377.3589	3.5708
3379.4711	3.5692
3381.5833	3.5674
3383.6955	3.5657
3385.8076	3.5639
3387.9198	3.5619
3390.1702	3.5599
3392.2824	3.5579
3394.2563	3.5558
3396.3685	3.5535
3398.4806	3.5511
3400.5928	3.5489
3402.7050	3.5465
3404.9560	3.5439
3406.9293	3.5413
3409.0415	3.5387
3411.1537	3.5361
3413.2658	3.5332
3415.3780	3.5305
3417.6295	3.5276
3419.6023	3.5247
3421.8540	3.5216
3423.9663	3.5186
3426.0785	3.5154
3428.0510	3.5123
3430.3030	3.5090
3432.4153	3.5056
3434.5275	3.5024
3436.6398	3.4989
3438.7520	3.4957
3440.8643	3.4920
3442.9766	3.4884
3445.0888	3.4849
3447.2011	3.4810
3449.3133	3.4774
3451.2849	3.4736
3453.5378	3.4696
3455.6501	3.4655
3457.6214	3.4617
3459.7336	3.4575
3461.8457	3.4533
3463.9579	3.4491
3466.0701	3.4449
3468.1822	3.4403
3470.2944	3.4359
3472.5481	3.4313
3474.5187	3.4267
3476.6309	3.4220
3478.7431	3.4171
3480.8552	3.4122
3482.9674	3.4070
3485.0796	3.4020
3487.1918	3.3970
3489.3039	3.3915
3491.4161	3.3861
3493.5283	3.3805
3495.6404	3.3748
3497.7526	3.3690
3499.8648	3.3629
3501.9769	3.3568
3504.0891	3.3504
3506.2013	3.3440
3508.3134	3.3375
3510.4256	3.3306
3512.5378	3.3237
3514.5067	3.3165
3516.7621	3.3091
3518.8743	3.3014
3520.9865	3.2937
3523.0986	3.2854
3525.2108	3.2770
3527.3230	3.2683
3529.4351	3.2593
3531.5473	3.2499
3533.6595	3.2401
3535.7717	3.2299
3537.8838	3.2193
3539.9960	3.2084
3542.1082	3.1966
3544.2203	3.1844
3546.3325	3.1713
3548.4447	3.1577
3550.5568	3.1429
3552.6690	3.1269
3554.7812	3.1090
3556.8933	3.0887
3559.0055	3.0652
3561.1177	3.0373
3563.2299	3.0050
3565.3420	2.9673
3567.4542	2.9215
3569.5664	2.8681
3571.5329	2.8112
3573.6450	2.7546
3573.9614	2.7500
