
Cap(mAh)	Voltage
0.795196153	0.138114824
0.795501569	0.13813677
0.795868069	0.138163105
0.796173486	0.138165217
0.796539986	0.138165217
0.796967569	0.138165217
0.797028653	0.138278261
0.797272986	0.138278261
0.797578403	0.138278261
0.797944903	0.138165217
0.798250319	0.138278261
0.798616819	0.138278261
0.798922236	0.138278261
0.799288819	0.138278261
0.799594306	0.13829752
0.799899722	0.138319466
0.800205139	0.138341411
0.800571639	0.138365217
0.800938139	0.138365217
0.801243556	0.138478261
0.801548972	0.138478261
0.801854389	0.138478261
0.802220889	0.138478261
0.802526306	0.138478261
0.802892806	0.138478261
0.803259306	0.138478261
0.803564722	0.138478261
0.803870139	0.138478261
0.804236639	0.138478261
0.804603139	0.138478261
0.804908556	0.138478261
0.805275056	0.13848542
0.805641556	0.138624799
0.805946972	0.138646744
0.806252389	0.13866869
0.806618889	0.138678261
0.806985389	0.138678261
0.807290806	0.138678261
0.807657306	0.138678261
0.808023806	0.138678261
0.808390306	0.138678261
0.808695722	0.138678261
0.809062222	0.138791304
0.809428722	0.138678261
0.809734139	0.138791304
0.810100639	0.138791304
0.810406056	0.138791304
0.810772556	0.138791304
0.811139056	0.138799532
0.811505556	0.138825867
0.811810972	0.138847812
0.812177472	0.138874147
0.812543972	0.138878261
0.812910472	0.138991304
0.813276972	0.138991304
0.813582389	0.138991304
0.813948889	0.138991304
0.814315389	0.138991304
0.814681889	0.138991304
0.815048389	0.138991304
0.815353806	0.138991304
0.815720306	0.138991304
0.816086806	0.139104348
0.816453306	0.139104348
0.816819806	0.139114968
0.817125222	0.139136914
0.817491722	0.139163249
0.817858222	0.139189584
0.818224722	0.139191304
0.818591222	0.139191304
0.818896639	0.139191304
0.819263139	0.139191304
0.819629639	0.139191304
0.819996139	0.139304348
0.820301556	0.139304348
0.820668056	0.139304348
0.821034556	0.139304348
0.821401056	0.139304348
0.821706472	0.139304348
0.822072972	0.139304348
0.822439472	0.139310816
0.822805972	0.139443611
0.823172472	0.139463362
0.823477889	0.139479821
0.823844389	0.139499572
0.824210889	0.139504348
0.824577389	0.139504348
0.824943889	0.139504348
0.825249306	0.139504348
0.825615806	0.139504348
0.825982306	0.139504348
0.826348806	0.139504348
0.826654222	0.139504348
0.827020722	0.139617391
0.827387222	0.139617391
0.827753722	0.139617391
0.828059139	0.139617391
0.828425639	0.139617391
0.828731056	0.139631108
0.829097556	0.13966271
0.829464056	0.139694312
0.829769472	0.139704348
0.830135972	0.139704348
0.830502472	0.139817391
0.830807889	0.139817391
0.831174472	0.139817391
0.831541056	0.139817391
0.831907556	0.139817391
0.832212972	0.139832639
0.832579472	0.139858973
0.832945972	0.139885308
0.833251389	0.140014485
0.833617889	0.139875107
0.833923306	0.139966205
0.834289806	0.13993987
0.834595222	0.139945448
0.834961722	0.13997705
0.835328222	0.140008651
0.835694722	0.140017391
0.836000139	0.140017391
0.836366639	0.140017391
0.836733222	0.140130435
0.837099806	0.140130435
0.837405222	0.140130435
0.837771722	0.140130435
0.838138222	0.140130435
0.838443639	0.140130435
0.838810139	0.140130435
0.839176639	0.140138797
0.839482056	0.140160742
0.839848556	0.140187075
0.840215056	0.140213408
0.840520472	0.140330435
0.840886972	0.140330435
0.841192389	0.140330435
0.841558889	0.140330435
0.841925389	0.140330435
0.842230806	0.140330435
0.842597306	0.140338202
0.842963806	0.140364537
0.843269222	0.140386483
0.843635722	0.140525861
0.843941139	0.140530435
0.844307639	0.140530435
0.844674139	0.140530435
0.845040639	0.140530435
0.845346056	0.140530435
0.845712556	0.140530435
0.846017972	0.140530435
0.846323389	0.140643478
0.846628806	0.140643478
0.846995306	0.140643478
0.847361806	0.140643478
0.847667222	0.140643478
0.848033722	0.140643478
0.848400222	0.140643478
0.848705639	0.140643478
0.849072139	0.140643478
0.849438639	0.140756522
0.849744056	0.140770572
0.850049472	0.140792518
0.850415972	0.140818853
0.850721389	0.140840799
0.851087889	0.140843478
0.851393306	0.140843478
0.851759806	0.140843478
0.852126306	0.140843478
0.852431722	0.140956522
0.852798222	0.140956522
0.853103639	0.140956522
0.853470139	0.140956522
0.853775556	0.140956522
0.854142056	0.140956522
0.854447542	0.140975207
0.854814208	0.141001552
0.855119694	0.141023501
0.855486194	0.141156522
0.855852694	0.141156522
0.856158111	0.141156522
0.856524611	0.141156522
0.856830028	0.141156522
0.857196528	0.141156522
0.857501944	0.141156522
0.857868444	0.141156522
0.858234944	0.141156522
0.858540361	0.141156522
0.858906861	0.141278204
0.859273361	0.141317703
0.859578778	0.14135062
0.859945278	0.141356522
0.860250694	0.141356522
0.860617194	0.141356522
0.860922611	0.141356522
0.861411278	0.141469565
0.861716694	0.141469565
0.862083194	0.141469565
0.862388611	0.141469565
0.862755111	0.141469565
0.863060528	0.141469565
0.863427028	0.141469565
0.863793528	0.141469565
0.864098944	0.141582609
0.864465444	0.141582609
0.864770861	0.141582609
0.865137361	0.141582609
0.865442778	0.141582609
0.865748194	0.141582609
0.866114694	0.141584544
0.866481194	0.141610879
0.866786611	0.141632824
0.867153111	0.141772203
0.867519611	0.141782609
0.867825028	0.141782609
0.868191611	0.141782609
0.868558194	0.141782609
0.868863611	0.141782609
0.869230111	0.141782609
0.869535528	0.141782609
0.869902028	0.141895652
0.870207444	0.141895652
0.870573944	0.141899161
0.870940444	0.141925494
0.871306944	0.141951827
0.871612361	0.141973771
0.871978861	0.141982609
0.872345361	0.141982609
0.872650778	0.141982609
0.873017278	0.142095652
0.873322694	0.142095652
0.873750278	0.142095652
0.874116778	0.142095652
0.874422194	0.142095652
0.874788694	0.142095652
0.875094111	0.142095652
0.875460611	0.142095652
0.875766028	0.142095652
0.876132528	0.142208696
0.876499028	0.142208696
0.876804444	0.142208696
0.877170944	0.142208696
0.877476361	0.142208696
0.877842944	0.142227266
0.878209528	0.142253607
0.878637111	0.142284331
0.878942528	0.142295652
0.879309028	0.142408696
0.879614444	0.142408696
0.879919861	0.142408696
0.880286361	0.142408696
0.880591778	0.142408696
0.880897194	0.142408696
0.881202611	0.142408696
0.881569111	0.142408696
0.881935611	0.142521739
0.882241028	0.142521739
0.882607528	0.142521739
0.882912944	0.142521739
0.883340528	0.142521739
0.883645944	0.142536982
0.884012444	0.142563317
0.884317861	0.142585263
0.884684361	0.142721739
0.884989778	0.142721739
0.885356278	0.142721739
0.885661694	0.142721739
0.886028194	0.142721739
0.886333611	0.142721739
0.886639028	0.142834783
0.887005528	0.142834783
0.887310944	0.142834783
0.887677444	0.142834783
0.887982861	0.142834783
0.888349361	0.142834783
0.888715861	0.142834783
0.889021278	0.142834783
0.889387778	0.142955347
0.889693194	0.142977293
0.890120778	0.143008017
0.890426194	0.143029962
0.890792694	0.143034783
0.891098111	0.143034783
0.891464611	0.143034783
0.891770028	0.143147826
0.892136528	0.143147826
0.892441944	0.143147826
0.892808444	0.143147826
0.893113931	0.143147826
0.893480514	0.143147826
0.893847014	0.143147826
0.894152431	0.143147826
0.894518931	0.143147826
0.894824347	0.143156059
0.895129764	0.143295435
0.895496264	0.143327035
0.895801681	0.143347826
0.896107097	0.143347826
0.896473597	0.143347826
0.896840097	0.143347826
0.897145514	0.14346087
0.897450931	0.14346087
0.897817431	0.14346087
0.898122847	0.14346087
0.898428264	0.14346087
0.898794764	0.14346087
0.899100181	0.14346087
0.899405597	0.14346356
0.899711014	0.143485506
0.900077514	0.143624884
0.900382931	0.14364683
0.900749431	0.14366087
0.901054847	0.14366087
0.901360264	0.14366087
0.901665681	0.14366087
0.902032181	0.14366087
0.902398681	0.14366087
0.902704097	0.143773913
0.903009514	0.143773913
0.903376014	0.143773913
0.903681431	0.143773913
0.904047931	0.143773913
0.904353347	0.143773913
0.904719847	0.143886957
0.905025264	0.143886957
0.905391764	0.143886957
0.90569725	0.143886957
0.906124931	0.143886957
0.906430347	0.143887206
0.906796847	0.143918807
0.907102333	0.143945148
0.907468917	0.143973913
0.907774333	0.144086957
0.908140833	0.144086957
0.908507333	0.144086957
0.908934917	0.144086957
0.909301417	0.144086957
0.909606833	0.144086957
0.909973333	0.1442
0.910400917	0.1442
0.910706333	0.1442
0.91101175	0.1442
0.91137825	0.1442
0.911683667	0.1442
0.911989083	0.1442
0.912355583	0.144220168
0.912661	0.144242114
0.9130275	0.144381492
0.913332917	0.1444
0.9136995	0.1444
0.914004986	0.1444
0.914310403	0.1444
0.914676903	0.1444
0.914982319	0.144513043
0.915287736	0.144513043
0.915593153	0.144513043
0.915959653	0.144513043
0.916265069	0.144513043
0.916570486	0.144513043
0.916936986	0.144513043
0.917242403	0.144513043
0.917608903	0.144626087
0.917914319	0.144626087
0.918219736	0.144634192
0.918586236	0.144665794
0.919013819	0.144702663
0.919319236	0.144713043
0.919685736	0.144713043
0.919991153	0.144713043
0.920357653	0.144826087
0.920663069	0.144826087
0.920968486	0.144826087
0.921335069	0.144826087
0.921640556	0.144826087
0.922007056	0.144826087
0.922373639	0.144826087
0.922679125	0.144826087
0.923045625	0.14493913
0.923473208	0.14493913
0.923778625	0.14493913
0.924084042	0.144946975
0.924450542	0.144973309
0.924817042	0.144999644
0.925122458	0.14502159
0.925488958	0.14513913
0.925794375	0.145026087
0.926160875	0.14513913
0.926466292	0.14513913
0.926771708	0.14513913
0.927138208	0.14513913
0.927443625	0.14513913
0.927810125	0.14513913
0.928176625	0.145252174
0.928604208	0.145252174
0.928909625	0.145273427
0.929276125	0.145299762
0.929581542	0.145321708
0.929948042	0.14533913
0.930314542	0.14533913
0.930619958	0.145452174
0.930986458	0.145452174
0.931291875	0.145452174
0.931719458	0.145452174
0.932024875	0.145452174
0.932391375	0.145452174
0.932696792	0.145452174
0.933063292	0.145452174
0.933429792	0.145452174
0.933735208	0.145565217
0.934101708	0.145565217
0.934468208	0.145565217
0.934773625	0.145565217
0.935140125	0.145678261
0.935506625	0.145567733
0.935812042	0.145702723
0.936178542	0.145729057
0.936483958	0.145751003
0.936850458	0.145765217
0.937155875	0.145765217
0.937583458	0.145765217
0.937949958	0.145765217
0.938255375	0.145878261
0.938621875	0.145878261
0.938927292	0.145878261
0.939293792	0.145878261
0.939660292	0.145878261
0.939965708	0.145878261
0.940332208	0.145991304
0.940698708	0.145878261
0.941004125	0.145991304
0.941370625	0.145991304
0.941737125	0.145991304
0.942042542	0.145991304
0.942409042	0.14599704
0.942714458	0.146132029
0.943080958	0.14604532
0.943447458	0.146184699
0.943752875	0.146078261
0.944119375	0.146191304
0.944485875	0.146191304
0.944791292	0.146191304
0.945218875	0.146304348
0.945524292	0.146304348
0.945890792	0.146304348
0.946318375	0.146304348
0.946623792	0.146304348
0.946929208	0.146304348
0.947295708	0.146327881
0.947662208	0.146354216
0.948028708	0.146493595
0.948456292	0.146504348
0.948822792	0.146504348
0.949128208	0.146504348
0.949494708	0.146504348
0.949800125	0.146504348
0.950166625	0.146504348
0.950533125	0.146617391
0.950899625	0.146617391
0.951205042	0.146617391
0.951571542	0.146617391
0.951938042	0.146617391
0.952243458	0.146617391
0.952671042	0.146617391
0.953037542	0.146730435
0.953404042	0.146730435
0.953709458	0.146730435
0.954075958	0.146621562
0.954442458	0.146766205
0.954747875	0.146792538
0.955114375	0.146817391
0.955480875	0.146930435
0.955786292	0.146930435
0.956152792	0.146930435
0.956458208	0.146930435
0.956824708	0.146930435
0.957191208	0.146930435
0.957496625	0.146930435
0.957863125	0.147043478
0.958229625	0.147043478
0.958535042	0.147043478
0.958901542	0.147043478
0.959268042	0.147043478
0.959634542	0.147043478
0.959939958	0.147062503
0.960245375	0.147084447
0.960672958	0.147115169
0.961039458	0.147243478
0.961344875	0.147243478
0.961711375	0.147243478
0.962016792	0.147243478
0.962383292	0.147243478
0.962749792	0.147243478
0.963116292	0.147243478
0.963421708	0.147356522
0.963788208	0.147356522
0.964154708	0.147356522
0.964460125	0.147356522
0.964826708	0.147356522
0.965254389	0.147356522
0.965559806	0.147359066
0.965926306	0.1473854
0.966292806	0.147524779
0.966598222	0.147546725
0.966964722	0.147556522
0.967331222	0.147556522
0.967636639	0.147556522
0.967942056	0.147556522
0.968308556	0.147556522
0.968675056	0.147669565
0.969041556	0.147669565
0.969346972	0.147669565
0.969713472	0.147669565
0.970079972	0.147669565
0.970385389	0.147669565
0.970751889	0.147669565
0.971118389	0.147669565
0.971423806	0.14778622
0.971790306	0.147812555
0.972156806	0.14783889
0.972523306	0.147865225
0.972828722	0.147869565
0.973195222	0.147869565
0.973561722	0.147869565
0.973928222	0.147869565
0.974233639	0.147982609
0.974600139	0.147982609
0.974966639	0.147982609
0.975333139	0.147982609
0.975638556	0.147982609
0.976005056	0.147982609
0.976371556	0.147982609
0.976676972	0.148095652
0.977043472	0.148095652
0.977409972	0.148095652
0.977715389	0.148095652
0.978081889	0.148095652
0.978448389	0.148095652
0.978875972	0.14821154
0.979181389	0.148120442
0.979547889	0.14825982
0.979914389	0.148286155
0.980280889	0.148295652
0.980586306	0.148295652
0.980952806	0.148295652
0.981319306	0.148295652
0.981624722	0.148295652
0.981991222	0.148408696
0.982296639	0.148408696
0.982663139	0.148408696
0.983029639	0.148408696
0.983335056	0.148408696
0.983701556	0.148408696
0.984006972	0.148408696
0.984373556	0.148521739
0.984740139	0.148525674
0.985106639	0.148552009
0.985473139	0.148578344
0.985778556	0.14860029
0.986145056	0.148608696
0.986511556	0.148608696
0.986878056	0.148608696
0.987183472	0.148721739
0.987549972	0.148721739
0.987916472	0.148721739
0.988282972	0.148721739
0.988649472	0.148721739
0.988954889	0.148721739
0.989443556	0.148721739
0.989748972	0.148721739
0.990115472	0.148721739
0.990604139	0.148834783
0.990909556	0.148849729
0.991276056	0.148881328
0.991642556	0.148912928
0.992009056	0.148902749
0.992375556	0.148876416
0.992680972	0.148967515
0.993047472	0.148842756
0.993413972	0.148987401
0.993780556	0.14901901
0.994147139	0.149034783
0.994452556	0.149034783
0.994819056	0.149034783
0.995185556	0.149147826
0.995552056	0.149147826
0.995857472	0.149147826
0.996223972	0.149147826
0.996651556	0.149147826
0.997079139	0.149147826
0.997384556	0.149147826
0.997751056	0.149161371
0.998056472	0.149187706
0.998422972	0.149219307
0.998789472	0.149347826
0.999155972	0.149347826
0.999583556	0.149347826
0.999889042	0.149347826
1.000255625	0.149347826
1.000622125	0.149347826
1.000988625	0.149347826
1.001416208	0.149347826
1.001782708	0.14946087
1.002088125	0.14946087
1.002454625	0.14946087
1.002821125	0.14946087
1.003126542	0.14946087
1.003493042	0.14946087
1.003859542	0.149573913
1.004164958	0.14946087
1.004531458	0.149579652
1.004897958	0.149605985
1.005264458	0.149632318
1.005569875	0.149654262
1.005936375	0.14966087
1.006302875	0.14966087
1.006669375	0.14966087
1.006974792	0.14966087
1.007341292	0.14966087
1.007707792	0.14966087
1.008013208	0.149773913
1.008379708	0.149773913
1.008746208	0.149773913
1.009051625	0.149773913
1.009418125	0.149773913
1.009784625	0.149773913
1.010090042	0.149773913
1.010395458	0.149782067
1.010762042	0.149813676
1.011128625	0.149958329
1.011434042	0.149973913
1.011861625	0.149973913
1.012167111	0.149973913
1.012472597	0.149973913
1.012839097	0.149973913
1.013205597	0.149973913
1.013511014	0.149973913
1.013877514	0.150086957
1.014244014	0.150086957
1.014610514	0.150086957
1.014915931	0.150086957
1.015221347	0.150086957
1.015587847	0.150086957
1.015893264	0.150086957
1.016259764	0.150086957
1.016626264	0.150086957
1.016931681	0.1502
1.017298181	0.1502
1.017725764	0.1502
1.018031181	0.1502
1.018336597	0.1502
1.018703097	0.150228837
1.019069597	0.150260438
1.019375014	0.150286773
1.019741514	0.150286957
1.020046931	0.150286957
1.020413431	0.1504
1.020718847	0.1504
1.021085347	0.1504
1.021451847	0.1504
1.021757264	0.1504
1.022123847	0.150408958
1.022429333	0.150430907
1.022795833	0.15045724
1.02310125	0.150479185
1.02346775	0.150486957
1.023773167	0.1506
1.02420075	0.1506
1.024567333	0.1506
1.024872819	0.1506
1.025239319	0.1506
1.025605819	0.1506
1.025911236	0.1506
1.026277736	0.1506
1.026583153	0.150713043
1.026888569	0.1506
1.027193986	0.150713043
1.027499403	0.150713043
1.027865986	0.150713043
1.028171472	0.150713043
1.028537972	0.150713043
1.028843389	0.150713043
1.029209889	0.150713043
1.029515306	0.150826087
1.029881806	0.150713043
1.030248306	0.150826087
1.030553722	0.150832067
1.030920222	0.150858402
1.031225639	0.150880347
1.031592139	0.150906682
1.031897556	0.150913043
1.032264056	0.150913043
1.032569472	0.150913043
1.032935972	0.150913043
1.033241389	0.151026087
1.033607889	0.150913043
1.033913306	0.151026087
1.034218722	0.151026087
1.034585222	0.151026087
1.034890639	0.151026087
1.035257139	0.151026087
1.035562556	0.151026087
1.035929056	0.151026087
1.036234472	0.151026087
1.036539889	0.151041913
1.036906389	0.151068248
1.037272889	0.151207626
1.037578306	0.151226087
1.037944806	0.151226087
1.038250222	0.151226087
1.038616722	0.151226087
1.039044306	0.151226087
1.039349722	0.151226087
1.039716222	0.151226087
1.040082722	0.151226087
1.040388139	0.151226087
1.040754639	0.151226087
1.041060056	0.15133913
1.041365472	0.15133913
1.041731972	0.15133913
1.042037389	0.15133913
1.042403889	0.15133913
1.042831472	0.15133913
1.043136889	0.15133913
1.043503389	0.15133913
1.043808806	0.15133913
1.044175306	0.151452174
1.044541806	0.15147776
1.044847222	0.151499706
1.045213722	0.151526041
1.045519139	0.15153913
1.045824556	0.15153913
1.046191056	0.15153913
1.046557556	0.15153913
1.046924056	0.15153913
1.047290556	0.15153913
1.047657056	0.15153913
1.047962472	0.15153913
1.048267889	0.151652174
1.048634389	0.151652174
1.048939806	0.151652174
1.049306306	0.151652174
1.049672806	0.151652174
1.049978222	0.151652174
1.050344722	0.151652174
1.050772306	0.151652174
1.051138806	0.151652174
1.051444222	0.151765217
1.051810722	0.151678329
1.052116139	0.151813318
1.052482639	0.151839653
1.052849139	0.151852174
1.053154556	0.151852174
1.053521056	0.151852174
1.053887556	0.151852174
1.054192972	0.151852174
1.054559472	0.151852174
1.054925972	0.151852174
1.055231389	0.151852174
1.055597889	0.151852174
1.055964389	0.151852174
1.056269806	0.151965217
1.056575222	0.151965217
1.056941722	0.151965217
1.057308222	0.151966106
1.057613639	0.151988051
1.057980139	0.152014386
1.058285556	0.152036332
1.058652056	0.152052174
1.058957472	0.152052174
1.059323972	0.152052174
1.059629389	0.152052174
1.059934806	0.152052174
1.060301306	0.152165217
1.060606722	0.152165217
1.060973222	0.152165217
1.061339722	0.152165217
1.061645139	0.152165217
1.062072722	0.152165217
1.062378139	0.152165217
1.062744722	0.152165217
1.063172403	0.152165217
1.063477819	0.152165217
1.063844319	0.152278261
1.064149736	0.152165217
1.064516236	0.152165217
1.064821653	0.152278261
1.065188236	0.152278261
1.065554819	0.152291998
1.065860236	0.152313944
1.066226736	0.152340279
1.066532153	0.152362224
1.066898653	0.152365217
1.067204069	0.152365217
1.067570569	0.152365217
1.067875986	0.152365217
1.068242486	0.152478261
1.068608986	0.152478261
1.068914403	0.152478261
1.069219819	0.152365217
1.069586319	0.152478261
1.069891736	0.152478261
1.070258236	0.152478261
1.070563653	0.152478261
1.070930153	0.152478261
1.071235569	0.152479899
1.071602069	0.152506233
1.071907486	0.152528179
1.072273986	0.152554514
1.072640486	0.152678261
1.072945903	0.152565217
1.073312403	0.152678261
1.073617819	0.152678261
1.073984319	0.152678261
1.074289736	0.152678261
1.074656236	0.152678261
1.075022736	0.152678261
1.075328153	0.152678261
1.075755736	0.152678261
1.076061153	0.152678261
1.076427653	0.152678261
1.076794153	0.152678261
1.077099569	0.152680977
1.077466069	0.152707312
1.077771486	0.152842301
1.078137986	0.152868636
1.078443403	0.152878261
1.078809903	0.152878261
1.079115319	0.152878261
1.079420736	0.152878261
1.079787236	0.152878261
1.080092653	0.152878261
1.080459153	0.152878261
1.080764569	0.152878261
1.081131069	0.152878261
1.081497569	0.152878261
1.081802986	0.152878261
1.082108403	0.152878261
1.082413819	0.152991304
1.082719236	0.152991304
1.083085736	0.152991304
1.083391153	0.152991304
1.083757653	0.152991304
1.084124153	0.152991526
1.084490653	0.153017861
1.084857153	0.153044196
1.085223653	0.15307053
1.085529069	0.153078261
1.085895569	0.153078261
1.086201056	0.153078261
1.086567722	0.153078261
1.086873278	0.153191304
1.087239861	0.153191304
1.087545278	0.153191304
1.087911861	0.153191304
1.088217347	0.153191304
1.088583847	0.153191304
1.088889264	0.153191304
1.089255764	0.153191304
1.089622264	0.153191304
1.089927681	0.153191304
1.090294181	0.153191304
1.090599597	0.153191304
1.090966097	0.153191304
1.091271514	0.153191304
1.091638014	0.153191304
1.091943431	0.153191304
1.092309931	0.153191304
1.092676431	0.153211847
1.092981847	0.153233793
1.093348347	0.153373171
1.093653764	0.153391304
1.094020264	0.153391304
1.094386764	0.153391304
1.094692181	0.153391304
1.094997597	0.153391304
1.095303014	0.153391304
1.095669514	0.153391304
1.096036014	0.153391304
1.096341431	0.153391304
1.096707931	0.153391304
1.097013347	0.153391304
1.097379847	0.153391304
1.097685264	0.153391304
1.098051764	0.153391304
1.098418264	0.153391304
1.098723681	0.153504348
1.099090181	0.153504348
1.099395597	0.153504348
1.099762097	0.153526785
1.100067514	0.15354873
1.100434014	0.153575065
1.100800514	0.153591304
1.101105931	0.153591304
1.101472431	0.153591304
1.101777847	0.153591304
1.102144347	0.153591304
1.102449764	0.153591304
1.102816264	0.153591304
1.103182764	0.153591304
1.103488181	0.153591304
1.103854681	0.153704348
1.104160097	0.153704348
1.104526597	0.153591304
1.104832014	0.153704348
1.105198514	0.153704348
1.105565014	0.153704348
1.105870431	0.153704348
1.106175847	0.153704348
1.106542347	0.15370671
1.106847764	0.153728656
1.107214264	0.153754991
1.107580764	0.153781325
1.107886181	0.153791304
1.108252764	0.153791304
1.10855825	0.153791304
1.10892475	0.153791304
1.10929125	0.153791304
1.109596667	0.153791304
1.109902083	0.153791304
1.110268667	0.153904348
1.110696347	0.153904348
1.111001764	0.153904348
1.111307181	0.153904348
1.111612597	0.153904348
1.111979097	0.153904348
1.112345597	0.153904348
1.112651014	0.153904348
1.113017514	0.153904348
1.113322931	0.153904348
1.113628347	0.15392311
1.113994847	0.153949445
1.114300264	0.153971391
1.114666764	0.153991304
1.114972181	0.153991304
1.115216569	0.154104348
1.115338764	0.154104348
1.115644181	0.153991304
1.116010681	0.154104348
1.116316097	0.154104348
1.116682597	0.154104348
1.116988014	0.154104348
1.117293431	0.154104348
1.117659931	0.154104348
1.117965347	0.154104348
1.118331847	0.154104348
1.118637264	0.154104348
1.118942681	0.154104348
1.119309181	0.154104348
1.119675681	0.154104348
1.120042181	0.154104348
1.120347597	0.154104348
1.120775181	0.154104348
1.121141681	0.154104348
1.121447097	0.154104348
1.121813597	0.154104348
1.122119014	0.154124511
1.122485514	0.154150846
1.122790931	0.154285835
1.123157431	0.154304348
1.123462847	0.154304348
1.123829347	0.154304348
1.124195847	0.154304348
1.124501264	0.154304348
1.124867764	0.154304348
1.125173181	0.154304348
1.125539681	0.154304348
1.125845097	0.154304348
1.126211597	0.154304348
1.126517014	0.154304348
1.126883514	0.154304348
1.127188931	0.154304348
1.127494347	0.154304348
1.127799764	0.154304348
1.128166264	0.154304348
1.128471681	0.154417391
1.128838181	0.154304348
1.129143597	0.154417391
1.129510181	0.154304348
1.129815667	0.154417391
1.130182167	0.154437215
1.130487583	0.154459159
1.130793	0.154481103
1.1311595	0.154504348
1.131464986	0.154504348
1.131770472	0.154504348
1.132075889	0.154504348
1.132442389	0.154504348
1.132747806	0.154504348
1.133114306	0.154504348
1.133419792	0.154504348
1.133786375	0.154504348
1.134091792	0.154504348
1.134397208	0.154504348
1.134763708	0.154504348
1.135069125	0.154504348
1.135435625	0.154504348
1.135741042	0.154617391
1.136107542	0.154617391
1.136412958	0.154617391
1.136779458	0.154504348
1.137084875	0.154625947
1.137451375	0.154652282
1.137756792	0.154674228
1.138123292	0.154700563
1.138428708	0.154704348
1.138795208	0.154704348
1.139100625	0.154704348
1.139467125	0.154704348
1.139772542	0.154704348
1.140139125	0.154704348
1.140444611	0.154704348
1.140811111	0.154704348
1.141177611	0.154704348
1.141483028	0.154704348
1.141849528	0.154704348
1.142154944	0.154704348
1.142521444	0.154704348
1.142826861	0.154817391
1.143193361	0.154704348
1.143498778	0.154817391
1.143865278	0.154817391
1.144170694	0.154817391
1.144476111	0.154835305
1.144842611	0.15486164
1.145148028	0.154883586
1.145514528	0.154904348
1.145819944	0.154904348
1.146186444	0.154904348
1.146491861	0.154904348
1.146797347	0.154904348
1.147163931	0.154904348
1.147530431	0.155017391
1.147896931	0.154904348
1.148202347	0.155017391
1.148568847	0.154904348
1.148874264	0.155017391
1.149240764	0.155017391
1.149546181	0.155017391
1.149912681	0.155017391
1.150218097	0.155017391
1.150523514	0.155017391
1.150951097	0.155017391
1.151317597	0.155017391
1.151684097	0.155034317
1.151989514	0.155060652
1.152356014	0.155092253
1.152661431	0.155104348
1.153027931	0.155104348
1.153394431	0.155104348
1.153699847	0.155104348
1.154066347	0.155104348
1.154432847	0.155104348
1.154738264	0.155217391
1.155043681	0.155104348
1.155410181	0.155104348
1.155715597	0.155104348
1.156143181	0.155104348
1.156448597	0.155217391
1.156815097	0.155104348
1.157181597	0.155217391
1.157487014	0.155217391
1.157792431	0.155217391
1.158158931	0.155217391
1.158525431	0.155217391
1.158830847	0.155234856
1.159197347	0.155257429
1.159563847	0.155280002
1.159869264	0.155298812
1.160235764	0.155304348
1.160541181	0.155304348
1.160907681	0.155304348
1.161274181	0.155304348
1.161579597	0.155304348
1.161946097	0.155304348
1.162251514	0.155304348
1.162618014	0.155304348
1.162984514	0.155417391
1.163289931	0.155417391
1.163656431	0.155304348
1.163961917	0.155304348
1.1643285	0.155417391
1.164695	0.155417391
1.165000417	0.155417391
1.165366917	0.155417391
1.165672333	0.155417391
1.166038833	0.155417391
1.16634425	0.155428823
1.16671075	0.155460425
1.167016167	0.15548676
1.167382667	0.155504348
1.167749167	0.155504348
1.168054583	0.155504348
1.168421083	0.155504348
1.1687265	0.155504348
1.169093	0.155504348
1.169398417	0.155504348
1.169764917	0.155504348
1.170070333	0.155504348
1.170436833	0.155504348
1.170803333	0.155504348
1.17110875	0.155522893
1.17147525	0.155549226
1.17184175	0.155575559
1.172147167	0.155585105
1.172513667	0.155558772
1.172880167	0.155645483
1.173185583	0.155623539
1.173552083	0.155637577
1.1738575	0.155659521
1.174224	0.155572811
1.1745905	0.155704348
1.174895917	0.155704348
1.1752625	0.155704348
1.175629083	0.155704348
1.1759345	0.155704348
1.176301	0.155704348
1.176606417	0.155704348
1.176972917	0.155704348
1.177339417	0.155704348
1.177644833	0.155704348
1.178011333	0.155704348
1.17831675	0.155704348
1.17868325	0.155704348
1.17904975	0.155704348
1.179355167	0.155721214
1.179721667	0.155747549
1.180027083	0.155769494
1.180393583	0.155791304
1.180821167	0.155791304
1.181187667	0.155904348
1.181493083	0.155791304
1.181859583	0.155791304
1.182226083	0.155791304
1.1825315	0.155904348
1.182836917	0.155904348
1.183203417	0.155904348
1.183508833	0.155791304
1.183875333	0.155904348
1.18418075	0.155904348
1.184486167	0.155904348
1.184852667	0.155904348
1.185158083	0.155904348
1.185524583	0.155904348
1.18583	0.155904348
1.1861965	0.155904348
1.186501917	0.155930262
1.186807333	0.155988909
1.187173833	0.155949407
1.18747925	0.155916488
1.187784667	0.1559182
1.188151167	0.155944535
1.188456583	0.15596648
1.188823083	0.155991304
1.1891285	0.155991304
1.189495	0.155991304
1.189800417	0.155991304
1.190105833	0.155991304
1.190472333	0.155991304
1.19077775	0.156104348
1.19114425	0.155991304
1.191449667	0.156104348
1.191755083	0.156104348
1.192121583	0.156104348
1.192427	0.155991304
1.192732486	0.156104348
1.193099069	0.156104348
1.193404486	0.156104348
1.193770986	0.156128057
1.194076403	0.156036959
1.194442903	0.156176338
